infinitivo,ending,pensyl,stem,pronoun,tense,mood,class_suff,class_pensyl,conjugacion
pertenecer,er,ne,&theta.,ellos,2,0,erían,0,pertenecerían
pertenecer,er,ne,&theta.,yo,0,1,a,nez,pertenezca
pertenecer,er,ne,&theta.,tu,0,1,as,nez,pertenezcas
pertenecer,er,ne,&theta.,el,0,1,a,nez,pertenezca
pertenecer,er,ne,&theta.,nosotros,0,1,amos,nez,pertenezcamos
pertenecer,er,ne,&theta.,vosotros,0,1,áis,nez,pertenezcáis
pertenecer,er,ne,&theta.,ellos,0,1,an,nez,pertenezcan
pertenecer,er,ne,&theta.,yo,1,1,iera,0,perteneciera
pertenecer,er,ne,&theta.,tu,1,1,ieras,0,pertenecieras
pertenecer,er,ne,&theta.,el,1,1,iera,0,perteneciera
pertenecer,er,ne,&theta.,nosotros,1,1,iéramos,0,perteneciéramos
pertenecer,er,ne,&theta.,vosotros,1,1,ierais,0,pertenecierais
pertenecer,er,ne,&theta.,ellos,1,1,ieran,0,pertenecieran
pertenecer,er,ne,&theta.,yo,1,1,iere,0,perteneciere
pertenecer,er,ne,&theta.,tu,1,1,ieres,0,pertenecieres
pertenecer,er,ne,&theta.,el,1,1,iere,0,perteneciere
pertenecer,er,ne,&theta.,nosotros,1,1,iéremos,0,perteneciéremos
pertenecer,er,ne,&theta.,vosotros,1,1,iereis,0,perteneciereis
pertenecer,er,ne,&theta.,ellos,1,1,ieren,0,pertenecieren
pertenecer,er,ne,&theta.,tu,0,2,e,0,pertenece
pertenecer,er,ne,&theta.,nosotros,0,2,amos,nez,pertenezcamos
pertenecer,er,ne,&theta.,vosotros,0,2,ed,0,perteneced
bendecir,ir,de,&theta.,yo,0,0,go,di,bendigo
bendecir,ir,de,&theta.,tu,0,0,es,di,bendices
bendecir,ir,de,&theta.,el,0,0,e,di,bendice
bendecir,ir,de,&theta.,nosotros,0,0,imos,0,bendecimos
bendecir,ir,de,&theta.,vosotros,0,0,ís,0,bendecís
bendecir,ir,de,&theta.,ellos,0,0,en,di,bendicen
bendecir,ir,de,&theta.,yo,1,0,ía,0,bendecía
bendecir,ir,de,&theta.,tu,1,0,ías,0,bendecías
bendecir,ir,de,&theta.,el,1,0,ía,0,bendecía
bendecir,ir,de,&theta.,nosotros,1,0,íamos,0,bendecíamos
bendecir,ir,de,&theta.,vosotros,1,0,íais,0,bendecíais
bendecir,ir,de,&theta.,ellos,1,0,ían,0,bendecían
bendecir,ir,de,&theta.,yo,2,0,je,di,bendije
bendecir,ir,de,&theta.,tu,2,0,jiste,di,bendijiste
bendecir,ir,de,&theta.,el,2,0,jo,di,bendijo
bendecir,ir,de,&theta.,nosotros,2,0,jimos,di,bendijimos
bendecir,ir,de,&theta.,vosotros,2,0,jisteis,di,bendijisteis
bendecir,ir,de,&theta.,ellos,2,0,jeron,di,bendijeron
bendecir,ir,de,&theta.,yo,1,0,iré,0,bendeciré
bendecir,ir,de,&theta.,tu,1,0,irás,0,bendecirás
bendecir,ir,de,&theta.,el,1,0,irá,0,bendecirá
bendecir,ir,de,&theta.,nosotros,1,0,iremos,0,bendeciremos
bendecir,ir,de,&theta.,vosotros,1,0,iréis,0,bendeciréis
bendecir,ir,de,&theta.,ellos,1,0,irán,0,bendecirán
bendecir,ir,de,&theta.,yo,2,0,iría,0,bendeciría
bendecir,ir,de,&theta.,tu,2,0,irías,0,bendecirías
bendecir,ir,de,&theta.,el,2,0,iría,0,bendeciría
bendecir,ir,de,&theta.,nosotros,2,0,iríamos,0,bendeciríamos
bendecir,ir,de,&theta.,vosotros,2,0,iríais,0,bendeciríais
bendecir,ir,de,&theta.,ellos,2,0,irían,0,bendecirían
bendecir,ir,de,&theta.,yo,0,1,ga,di,bendiga
bendecir,ir,de,&theta.,tu,0,1,gas,di,bendigas
bendecir,ir,de,&theta.,el,0,1,ga,di,bendiga
bendecir,ir,de,&theta.,nosotros,0,1,gamos,di,bendigamos
bendecir,ir,de,&theta.,vosotros,0,1,gáis,di,bendigáis
bendecir,ir,de,&theta.,ellos,0,1,gan,di,bendigan
bendecir,ir,de,&theta.,yo,1,1,jera,di,bendijera
bendecir,ir,de,&theta.,tu,1,1,jeras,di,bendijeras
bendecir,ir,de,&theta.,el,1,1,jera,di,bendijera
bendecir,ir,de,&theta.,nosotros,1,1,jéramos,di,bendijéramos
bendecir,ir,de,&theta.,vosotros,1,1,jerais,di,bendijerais
bendecir,ir,de,&theta.,ellos,1,1,jeran,di,bendijeran
bendecir,ir,de,&theta.,yo,1,1,jere,di,bendijere
bendecir,ir,de,&theta.,tu,1,1,jeres,di,bendijeres
bendecir,ir,de,&theta.,el,1,1,jere,di,bendijere
bendecir,ir,de,&theta.,nosotros,1,1,jéremos,di,bendijéremos
bendecir,ir,de,&theta.,vosotros,1,1,jereis,di,bendijereis
bendecir,ir,de,&theta.,ellos,1,1,jeren,di,bendijeren
bendecir,ir,de,&theta.,tu,0,2,e,di,bendice
bendecir,ir,de,&theta.,nosotros,0,2,gamos,di,bendigamos
bendecir,ir,de,&theta.,vosotros,0,2,id,0,bendecid
enceguecer,er,&gamma.e,&theta.,yo,0,0,o,guez,enceguezco
enceguecer,er,&gamma.e,&theta.,tu,0,0,es,0,encegueces
enceguecer,er,&gamma.e,&theta.,el,0,0,e,0,enceguece
enceguecer,er,&gamma.e,&theta.,nosotros,0,0,emos,0,enceguecemos
enceguecer,er,&gamma.e,&theta.,vosotros,0,0,éis,0,enceguecéis
enceguecer,er,&gamma.e,&theta.,ellos,0,0,en,0,enceguecen
enceguecer,er,&gamma.e,&theta.,yo,1,0,ía,0,enceguecía
enceguecer,er,&gamma.e,&theta.,tu,1,0,ías,0,enceguecías
enceguecer,er,&gamma.e,&theta.,el,1,0,ía,0,enceguecía
enceguecer,er,&gamma.e,&theta.,nosotros,1,0,íamos,0,enceguecíamos
enceguecer,er,&gamma.e,&theta.,vosotros,1,0,íais,0,enceguecíais
enceguecer,er,&gamma.e,&theta.,ellos,1,0,ían,0,enceguecían
enceguecer,er,&gamma.e,&theta.,yo,2,0,í,0,enceguecí
enceguecer,er,&gamma.e,&theta.,tu,2,0,iste,0,encegueciste
enceguecer,er,&gamma.e,&theta.,el,2,0,ió,0,encegueció
enceguecer,er,&gamma.e,&theta.,nosotros,2,0,imos,0,enceguecimos
enceguecer,er,&gamma.e,&theta.,vosotros,2,0,isteis,0,enceguecisteis
enceguecer,er,&gamma.e,&theta.,ellos,2,0,ieron,0,enceguecieron
enceguecer,er,&gamma.e,&theta.,yo,1,0,eré,0,encegueceré
enceguecer,er,&gamma.e,&theta.,tu,1,0,erás,0,enceguecerás
enceguecer,er,&gamma.e,&theta.,el,1,0,erá,0,enceguecerá
enceguecer,er,&gamma.e,&theta.,nosotros,1,0,eremos,0,encegueceremos
enceguecer,er,&gamma.e,&theta.,vosotros,1,0,eréis,0,encegueceréis
enceguecer,er,&gamma.e,&theta.,ellos,1,0,erán,0,enceguecerán
enceguecer,er,&gamma.e,&theta.,yo,2,0,ería,0,enceguecería
enceguecer,er,&gamma.e,&theta.,tu,2,0,erías,0,enceguecerías
enceguecer,er,&gamma.e,&theta.,el,2,0,ería,0,enceguecería
enceguecer,er,&gamma.e,&theta.,nosotros,2,0,eríamos,0,encegueceríamos
enceguecer,er,&gamma.e,&theta.,vosotros,2,0,eríais,0,encegueceríais
enceguecer,er,&gamma.e,&theta.,ellos,2,0,erían,0,enceguecerían
enceguecer,er,&gamma.e,&theta.,yo,0,1,a,guez,enceguezca
enceguecer,er,&gamma.e,&theta.,tu,0,1,as,guez,enceguezcas
enceguecer,er,&gamma.e,&theta.,el,0,1,a,guez,enceguezca
enceguecer,er,&gamma.e,&theta.,nosotros,0,1,amos,guez,enceguezcamos
enceguecer,er,&gamma.e,&theta.,vosotros,0,1,áis,guez,enceguezcáis
enceguecer,er,&gamma.e,&theta.,ellos,0,1,an,guez,enceguezcan
enceguecer,er,&gamma.e,&theta.,yo,1,1,iera,0,encegueciera
enceguecer,er,&gamma.e,&theta.,tu,1,1,ieras,0,enceguecieras
enceguecer,er,&gamma.e,&theta.,el,1,1,iera,0,encegueciera
enceguecer,er,&gamma.e,&theta.,nosotros,1,1,iéramos,0,encegueciéramos
enceguecer,er,&gamma.e,&theta.,vosotros,1,1,ierais,0,enceguecierais
enceguecer,er,&gamma.e,&theta.,ellos,1,1,ieran,0,enceguecieran
enceguecer,er,&gamma.e,&theta.,yo,1,1,iere,0,encegueciere
enceguecer,er,&gamma.e,&theta.,tu,1,1,ieres,0,enceguecieres
enceguecer,er,&gamma.e,&theta.,el,1,1,iere,0,encegueciere
enceguecer,er,&gamma.e,&theta.,nosotros,1,1,iéremos,0,encegueciéremos
enceguecer,er,&gamma.e,&theta.,vosotros,1,1,iereis,0,encegueciereis
enceguecer,er,&gamma.e,&theta.,ellos,1,1,ieren,0,enceguecieren
enceguecer,er,&gamma.e,&theta.,tu,0,2,e,0,enceguece
enceguecer,er,&gamma.e,&theta.,nosotros,0,2,amos,guez,enceguezcamos
enceguecer,er,&gamma.e,&theta.,vosotros,0,2,ed,0,encegueced
hervir,ir,er,&beta.,yo,0,0,o,hier,hiervo
hervir,ir,er,&beta.,tu,0,0,es,hier,hierves
hervir,ir,er,&beta.,el,0,0,e,hier,hierve
hervir,ir,er,&beta.,nosotros,0,0,imos,0,hervimos
hervir,ir,er,&beta.,vosotros,0,0,ís,0,hervís
hervir,ir,er,&beta.,ellos,0,0,en,hier,hierven
hervir,ir,er,&beta.,yo,1,0,ía,0,hervía
hervir,ir,er,&beta.,tu,1,0,ías,0,hervías
hervir,ir,er,&beta.,el,1,0,ía,0,hervía
hervir,ir,er,&beta.,nosotros,1,0,íamos,0,hervíamos
hervir,ir,er,&beta.,vosotros,1,0,íais,0,hervíais
hervir,ir,er,&beta.,ellos,1,0,ían,0,hervían
hervir,ir,er,&beta.,yo,2,0,í,0,herví
hervir,ir,er,&beta.,tu,2,0,iste,0,herviste
hervir,ir,er,&beta.,el,2,0,ió,hir,hirvió
hervir,ir,er,&beta.,nosotros,2,0,imos,0,hervimos
hervir,ir,er,&beta.,vosotros,2,0,isteis,0,hervisteis
hervir,ir,er,&beta.,ellos,2,0,ieron,hir,hirvieron
hervir,ir,er,&beta.,yo,1,0,iré,0,herviré
hervir,ir,er,&beta.,tu,1,0,irás,0,hervirás
hervir,ir,er,&beta.,el,1,0,irá,0,hervirá
hervir,ir,er,&beta.,nosotros,1,0,iremos,0,herviremos
hervir,ir,er,&beta.,vosotros,1,0,iréis,0,herviréis
hervir,ir,er,&beta.,ellos,1,0,irán,0,hervirán
hervir,ir,er,&beta.,yo,2,0,iría,0,herviría
hervir,ir,er,&beta.,tu,2,0,irías,0,hervirías
hervir,ir,er,&beta.,el,2,0,iría,0,herviría
hervir,ir,er,&beta.,nosotros,2,0,iríamos,0,herviríamos
hervir,ir,er,&beta.,vosotros,2,0,iríais,0,herviríais
hervir,ir,er,&beta.,ellos,2,0,irían,0,hervirían
hervir,ir,er,&beta.,yo,0,1,a,hier,hierva
hervir,ir,er,&beta.,tu,0,1,as,hier,hiervas
hervir,ir,er,&beta.,el,0,1,a,hier,hierva
hervir,ir,er,&beta.,nosotros,0,1,amos,hir,hirvamos
hervir,ir,er,&beta.,vosotros,0,1,áis,hir,hirváis
hervir,ir,er,&beta.,ellos,0,1,an,hier,hiervan
hervir,ir,er,&beta.,yo,1,1,iera,hir,hirviera
hervir,ir,er,&beta.,tu,1,1,ieras,hir,hirvieras
hervir,ir,er,&beta.,el,1,1,iera,hir,hirviera
hervir,ir,er,&beta.,nosotros,1,1,iéramos,hir,hirviéramos
hervir,ir,er,&beta.,vosotros,1,1,ierais,hir,hirvierais
hervir,ir,er,&beta.,ellos,1,1,ieran,hir,hirvieran
hervir,ir,er,&beta.,yo,1,1,iere,hir,hirviere
hervir,ir,er,&beta.,tu,1,1,ieres,hir,hirvieres
hervir,ir,er,&beta.,el,1,1,iere,hir,hirviere
hervir,ir,er,&beta.,nosotros,1,1,iéremos,hir,hirviéremos
hervir,ir,er,&beta.,vosotros,1,1,iereis,hir,hirviereis
hervir,ir,er,&beta.,ellos,1,1,ieren,hir,hirvieren
hervir,ir,er,&beta.,tu,0,2,e,hier,hierve
hervir,ir,er,&beta.,nosotros,0,2,amos,hir,hirvamos
hervir,ir,er,&beta.,vosotros,0,2,id,0,hervid
calcular,ar,ku,l,yo,0,0,o,0,calculo
calcular,ar,ku,l,tu,0,0,as,0,calculas
calcular,ar,ku,l,el,0,0,a,0,calcula
calcular,ar,ku,l,nosotros,0,0,amos,0,calculamos
calcular,ar,ku,l,vosotros,0,0,áis,0,calculáis
calcular,ar,ku,l,ellos,0,0,an,0,calculan
calcular,ar,ku,l,yo,1,0,aba,0,calculaba
calcular,ar,ku,l,tu,1,0,abas,0,calculabas
calcular,ar,ku,l,el,1,0,aba,0,calculaba
calcular,ar,ku,l,nosotros,1,0,ábamos,0,calculábamos
calcular,ar,ku,l,vosotros,1,0,abais,0,calculabais
calcular,ar,ku,l,ellos,1,0,aban,0,calculaban
calcular,ar,ku,l,yo,2,0,é,0,calculé
calcular,ar,ku,l,tu,2,0,aste,0,calculaste
calcular,ar,ku,l,el,2,0,ó,0,calculó
calcular,ar,ku,l,nosotros,2,0,amos,0,calculamos
calcular,ar,ku,l,vosotros,2,0,asteis,0,calculasteis
calcular,ar,ku,l,ellos,2,0,aron,0,calcularon
calcular,ar,ku,l,yo,1,0,aré,0,calcularé
calcular,ar,ku,l,tu,1,0,arás,0,calcularás
calcular,ar,ku,l,el,1,0,ará,0,calculará
calcular,ar,ku,l,nosotros,1,0,aremos,0,calcularemos
calcular,ar,ku,l,vosotros,1,0,aréis,0,calcularéis
calcular,ar,ku,l,ellos,1,0,arán,0,calcularán
calcular,ar,ku,l,yo,2,0,aría,0,calcularía
calcular,ar,ku,l,tu,2,0,arías,0,calcularías
calcular,ar,ku,l,el,2,0,aría,0,calcularía
calcular,ar,ku,l,nosotros,2,0,aríamos,0,calcularíamos
calcular,ar,ku,l,vosotros,2,0,aríais,0,calcularíais
calcular,ar,ku,l,ellos,2,0,arían,0,calcularían
calcular,ar,ku,l,yo,0,1,e,0,calcule
calcular,ar,ku,l,tu,0,1,es,0,calcules
calcular,ar,ku,l,el,0,1,e,0,calcule
calcular,ar,ku,l,nosotros,0,1,emos,0,calculemos
calcular,ar,ku,l,vosotros,0,1,éis,0,calculéis
calcular,ar,ku,l,ellos,0,1,en,0,calculen
calcular,ar,ku,l,yo,1,1,ara,0,calculara
calcular,ar,ku,l,tu,1,1,aras,0,calcularas
calcular,ar,ku,l,el,1,1,ara,0,calculara
calcular,ar,ku,l,nosotros,1,1,áramos,0,calculáramos
calcular,ar,ku,l,vosotros,1,1,arais,0,calcularais
calcular,ar,ku,l,ellos,1,1,aran,0,calcularan
calcular,ar,ku,l,yo,1,1,are,0,calculare
calcular,ar,ku,l,tu,1,1,ares,0,calculares
calcular,ar,ku,l,el,1,1,are,0,calculare
calcular,ar,ku,l,nosotros,1,1,áremos,0,calculáremos
calcular,ar,ku,l,vosotros,1,1,areis,0,calculareis
calcular,ar,ku,l,ellos,1,1,aren,0,calcularen
calcular,ar,ku,l,tu,0,2,a,0,calcula
calcular,ar,ku,l,nosotros,0,2,emos,0,calculemos
calcular,ar,ku,l,vosotros,0,2,ad,0,calculad
acampar,ar,kam,p,yo,0,0,o,0,acampo
acampar,ar,kam,p,tu,0,0,as,0,acampas
acampar,ar,kam,p,el,0,0,a,0,acampa
acampar,ar,kam,p,nosotros,0,0,amos,0,acampamos
acampar,ar,kam,p,vosotros,0,0,áis,0,acampáis
acampar,ar,kam,p,ellos,0,0,an,0,acampan
acampar,ar,kam,p,yo,1,0,aba,0,acampaba
acampar,ar,kam,p,tu,1,0,abas,0,acampabas
acampar,ar,kam,p,el,1,0,aba,0,acampaba
acampar,ar,kam,p,nosotros,1,0,ábamos,0,acampábamos
acampar,ar,kam,p,vosotros,1,0,abais,0,acampabais
acampar,ar,kam,p,ellos,1,0,aban,0,acampaban
acampar,ar,kam,p,yo,2,0,é,0,acampé
acampar,ar,kam,p,tu,2,0,aste,0,acampaste
acampar,ar,kam,p,el,2,0,ó,0,acampó
acampar,ar,kam,p,nosotros,2,0,amos,0,acampamos
acampar,ar,kam,p,vosotros,2,0,asteis,0,acampasteis
acampar,ar,kam,p,ellos,2,0,aron,0,acamparon
acampar,ar,kam,p,yo,1,0,aré,0,acamparé
acampar,ar,kam,p,tu,1,0,arás,0,acamparás
acampar,ar,kam,p,el,1,0,ará,0,acampará
acampar,ar,kam,p,nosotros,1,0,aremos,0,acamparemos
acampar,ar,kam,p,vosotros,1,0,aréis,0,acamparéis
acampar,ar,kam,p,ellos,1,0,arán,0,acamparán
acampar,ar,kam,p,yo,2,0,aría,0,acamparía
acampar,ar,kam,p,tu,2,0,arías,0,acamparías
acampar,ar,kam,p,el,2,0,aría,0,acamparía
acampar,ar,kam,p,nosotros,2,0,aríamos,0,acamparíamos
acampar,ar,kam,p,vosotros,2,0,aríais,0,acamparíais
acampar,ar,kam,p,ellos,2,0,arían,0,acamparían
acampar,ar,kam,p,yo,0,1,e,0,acampe
acampar,ar,kam,p,tu,0,1,es,0,acampes
acampar,ar,kam,p,el,0,1,e,0,acampe
acampar,ar,kam,p,nosotros,0,1,emos,0,acampemos
acampar,ar,kam,p,vosotros,0,1,éis,0,acampéis
acampar,ar,kam,p,ellos,0,1,en,0,acampen
acampar,ar,kam,p,yo,1,1,ara,0,acampara
acampar,ar,kam,p,tu,1,1,aras,0,acamparas
acampar,ar,kam,p,el,1,1,ara,0,acampara
acampar,ar,kam,p,nosotros,1,1,áramos,0,acampáramos
acampar,ar,kam,p,vosotros,1,1,arais,0,acamparais
acampar,ar,kam,p,ellos,1,1,aran,0,acamparan
acampar,ar,kam,p,yo,1,1,are,0,acampare
acampar,ar,kam,p,tu,1,1,ares,0,acampares
acampar,ar,kam,p,el,1,1,are,0,acampare
acampar,ar,kam,p,nosotros,1,1,áremos,0,acampáremos
acampar,ar,kam,p,vosotros,1,1,areis,0,acampareis
acampar,ar,kam,p,ellos,1,1,aren,0,acamparen
acampar,ar,kam,p,tu,0,2,a,0,acampa
acampar,ar,kam,p,nosotros,0,2,emos,0,acampemos
acampar,ar,kam,p,vosotros,0,2,ad,0,acampad
cuidar,ar,kuj,&delta.,yo,0,0,o,0,cuido
cuidar,ar,kuj,&delta.,tu,0,0,as,0,cuidas
cuidar,ar,kuj,&delta.,el,0,0,a,0,cuida
cuidar,ar,kuj,&delta.,nosotros,0,0,amos,0,cuidamos
cuidar,ar,kuj,&delta.,vosotros,0,0,áis,0,cuidáis
cuidar,ar,kuj,&delta.,ellos,0,0,an,0,cuidan
cuidar,ar,kuj,&delta.,yo,1,0,aba,0,cuidaba
cuidar,ar,kuj,&delta.,tu,1,0,abas,0,cuidabas
cuidar,ar,kuj,&delta.,el,1,0,aba,0,cuidaba
cuidar,ar,kuj,&delta.,nosotros,1,0,ábamos,0,cuidábamos
cuidar,ar,kuj,&delta.,vosotros,1,0,abais,0,cuidabais
cuidar,ar,kuj,&delta.,ellos,1,0,aban,0,cuidaban
cuidar,ar,kuj,&delta.,yo,2,0,é,0,cuidé
cuidar,ar,kuj,&delta.,tu,2,0,aste,0,cuidaste
cuidar,ar,kuj,&delta.,el,2,0,ó,0,cuidó
cuidar,ar,kuj,&delta.,nosotros,2,0,amos,0,cuidamos
cuidar,ar,kuj,&delta.,vosotros,2,0,asteis,0,cuidasteis
cuidar,ar,kuj,&delta.,ellos,2,0,aron,0,cuidaron
cuidar,ar,kuj,&delta.,yo,1,0,aré,0,cuidaré
cuidar,ar,kuj,&delta.,tu,1,0,arás,0,cuidarás
cuidar,ar,kuj,&delta.,el,1,0,ará,0,cuidará
cuidar,ar,kuj,&delta.,nosotros,1,0,aremos,0,cuidaremos
cuidar,ar,kuj,&delta.,vosotros,1,0,aréis,0,cuidaréis
cuidar,ar,kuj,&delta.,ellos,1,0,arán,0,cuidarán
cuidar,ar,kuj,&delta.,yo,2,0,aría,0,cuidaría
cuidar,ar,kuj,&delta.,tu,2,0,arías,0,cuidarías
cuidar,ar,kuj,&delta.,el,2,0,aría,0,cuidaría
cuidar,ar,kuj,&delta.,nosotros,2,0,aríamos,0,cuidaríamos
cuidar,ar,kuj,&delta.,vosotros,2,0,aríais,0,cuidaríais
cuidar,ar,kuj,&delta.,ellos,2,0,arían,0,cuidarían
cuidar,ar,kuj,&delta.,yo,0,1,e,0,cuide
cuidar,ar,kuj,&delta.,tu,0,1,es,0,cuides
cuidar,ar,kuj,&delta.,el,0,1,e,0,cuide
cuidar,ar,kuj,&delta.,nosotros,0,1,emos,0,cuidemos
cuidar,ar,kuj,&delta.,vosotros,0,1,éis,0,cuidéis
cuidar,ar,kuj,&delta.,ellos,0,1,en,0,cuiden
cuidar,ar,kuj,&delta.,yo,1,1,ara,0,cuidara
cuidar,ar,kuj,&delta.,tu,1,1,aras,0,cuidaras
cuidar,ar,kuj,&delta.,el,1,1,ara,0,cuidara
cuidar,ar,kuj,&delta.,nosotros,1,1,áramos,0,cuidáramos
cuidar,ar,kuj,&delta.,vosotros,1,1,arais,0,cuidarais
cuidar,ar,kuj,&delta.,ellos,1,1,aran,0,cuidaran
cuidar,ar,kuj,&delta.,yo,1,1,are,0,cuidare
cuidar,ar,kuj,&delta.,tu,1,1,ares,0,cuidares
cuidar,ar,kuj,&delta.,el,1,1,are,0,cuidare
cuidar,ar,kuj,&delta.,nosotros,1,1,áremos,0,cuidáremos
cuidar,ar,kuj,&delta.,vosotros,1,1,areis,0,cuidareis
cuidar,ar,kuj,&delta.,ellos,1,1,aren,0,cuidaren
cuidar,ar,kuj,&delta.,tu,0,2,a,0,cuida
cuidar,ar,kuj,&delta.,nosotros,0,2,emos,0,cuidemos
cuidar,ar,kuj,&delta.,vosotros,0,2,ad,0,cuidad
causar,ar,kaw,s,yo,0,0,o,0,causo
causar,ar,kaw,s,tu,0,0,as,0,causas
causar,ar,kaw,s,el,0,0,a,0,causa
causar,ar,kaw,s,nosotros,0,0,amos,0,causamos
causar,ar,kaw,s,vosotros,0,0,áis,0,causáis
causar,ar,kaw,s,ellos,0,0,an,0,causan
causar,ar,kaw,s,yo,1,0,aba,0,causaba
causar,ar,kaw,s,tu,1,0,abas,0,causabas
causar,ar,kaw,s,el,1,0,aba,0,causaba
causar,ar,kaw,s,nosotros,1,0,ábamos,0,causábamos
causar,ar,kaw,s,vosotros,1,0,abais,0,causabais
causar,ar,kaw,s,ellos,1,0,aban,0,causaban
causar,ar,kaw,s,yo,2,0,é,0,causé
causar,ar,kaw,s,tu,2,0,aste,0,causaste
causar,ar,kaw,s,el,2,0,ó,0,causó
causar,ar,kaw,s,nosotros,2,0,amos,0,causamos
causar,ar,kaw,s,vosotros,2,0,asteis,0,causasteis
causar,ar,kaw,s,ellos,2,0,aron,0,causaron
causar,ar,kaw,s,yo,1,0,aré,0,causaré
causar,ar,kaw,s,tu,1,0,arás,0,causarás
causar,ar,kaw,s,el,1,0,ará,0,causará
causar,ar,kaw,s,nosotros,1,0,aremos,0,causaremos
causar,ar,kaw,s,vosotros,1,0,aréis,0,causaréis
causar,ar,kaw,s,ellos,1,0,arán,0,causarán
causar,ar,kaw,s,yo,2,0,aría,0,causaría
causar,ar,kaw,s,tu,2,0,arías,0,causarías
causar,ar,kaw,s,el,2,0,aría,0,causaría
causar,ar,kaw,s,nosotros,2,0,aríamos,0,causaríamos
causar,ar,kaw,s,vosotros,2,0,aríais,0,causaríais
causar,ar,kaw,s,ellos,2,0,arían,0,causarían
causar,ar,kaw,s,yo,0,1,e,0,cause
causar,ar,kaw,s,tu,0,1,es,0,causes
causar,ar,kaw,s,el,0,1,e,0,cause
causar,ar,kaw,s,nosotros,0,1,emos,0,causemos
causar,ar,kaw,s,vosotros,0,1,éis,0,causéis
causar,ar,kaw,s,ellos,0,1,en,0,causen
causar,ar,kaw,s,yo,1,1,ara,0,causara
causar,ar,kaw,s,tu,1,1,aras,0,causaras
causar,ar,kaw,s,el,1,1,ara,0,causara
causar,ar,kaw,s,nosotros,1,1,áramos,0,causáramos
causar,ar,kaw,s,vosotros,1,1,arais,0,causarais
causar,ar,kaw,s,ellos,1,1,aran,0,causaran
causar,ar,kaw,s,yo,1,1,are,0,causare
causar,ar,kaw,s,tu,1,1,ares,0,causares
causar,ar,kaw,s,el,1,1,are,0,causare
causar,ar,kaw,s,nosotros,1,1,áremos,0,causáremos
causar,ar,kaw,s,vosotros,1,1,areis,0,causareis
causar,ar,kaw,s,ellos,1,1,aren,0,causaren
causar,ar,kaw,s,tu,0,2,a,0,causa
causar,ar,kaw,s,nosotros,0,2,emos,0,causemos
causar,ar,kaw,s,vosotros,0,2,ad,0,causad
desafiar,ar,sa,fj,yo,0,0,fío,0,desafío
desafiar,ar,sa,fj,tu,0,0,fías,0,desafías
desafiar,ar,sa,fj,el,0,0,fía,0,desafía
desafiar,ar,sa,fj,nosotros,0,0,amos,0,desafiamos
desafiar,ar,sa,fj,vosotros,0,0,áis,0,desafiáis
desafiar,ar,sa,fj,ellos,0,0,fían,0,desafían
desafiar,ar,sa,fj,yo,1,0,aba,0,desafiaba
desafiar,ar,sa,fj,tu,1,0,abas,0,desafiabas
desafiar,ar,sa,fj,el,1,0,aba,0,desafiaba
desafiar,ar,sa,fj,nosotros,1,0,ábamos,0,desafiábamos
desafiar,ar,sa,fj,vosotros,1,0,abais,0,desafiabais
desafiar,ar,sa,fj,ellos,1,0,aban,0,desafiaban
desafiar,ar,sa,fj,yo,2,0,é,0,desafié
desafiar,ar,sa,fj,tu,2,0,aste,0,desafiaste
desafiar,ar,sa,fj,el,2,0,ó,0,desafió
desafiar,ar,sa,fj,nosotros,2,0,amos,0,desafiamos
desafiar,ar,sa,fj,vosotros,2,0,asteis,0,desafiasteis
desafiar,ar,sa,fj,ellos,2,0,aron,0,desafiaron
desafiar,ar,sa,fj,yo,1,0,aré,0,desafiaré
desafiar,ar,sa,fj,tu,1,0,arás,0,desafiarás
desafiar,ar,sa,fj,el,1,0,ará,0,desafiará
desafiar,ar,sa,fj,nosotros,1,0,aremos,0,desafiaremos
desafiar,ar,sa,fj,vosotros,1,0,aréis,0,desafiaréis
desafiar,ar,sa,fj,ellos,1,0,arán,0,desafiarán
desafiar,ar,sa,fj,yo,2,0,aría,0,desafiaría
desafiar,ar,sa,fj,tu,2,0,arías,0,desafiarías
desafiar,ar,sa,fj,el,2,0,aría,0,desafiaría
desafiar,ar,sa,fj,nosotros,2,0,aríamos,0,desafiaríamos
desafiar,ar,sa,fj,vosotros,2,0,aríais,0,desafiaríais
desafiar,ar,sa,fj,ellos,2,0,arían,0,desafiarían
desafiar,ar,sa,fj,yo,0,1,fíe,0,desafíe
desafiar,ar,sa,fj,tu,0,1,fíes,0,desafíes
desafiar,ar,sa,fj,el,0,1,fíe,0,desafíe
desafiar,ar,sa,fj,nosotros,0,1,emos,0,desafiemos
desafiar,ar,sa,fj,vosotros,0,1,éis,0,desafiéis
desafiar,ar,sa,fj,ellos,0,1,fíen,0,desafíen
desafiar,ar,sa,fj,yo,1,1,ara,0,desafiara
desafiar,ar,sa,fj,tu,1,1,aras,0,desafiaras
desafiar,ar,sa,fj,el,1,1,ara,0,desafiara
desafiar,ar,sa,fj,nosotros,1,1,áramos,0,desafiáramos
desafiar,ar,sa,fj,vosotros,1,1,arais,0,desafiarais
desafiar,ar,sa,fj,ellos,1,1,aran,0,desafiaran
desafiar,ar,sa,fj,yo,1,1,are,0,desafiare
desafiar,ar,sa,fj,tu,1,1,ares,0,desafiares
desafiar,ar,sa,fj,el,1,1,are,0,desafiare
desafiar,ar,sa,fj,nosotros,1,1,áremos,0,desafiáremos
