infinitivo,ending,pensyl,prepensyl,pospensyl,stem,person,number,tense,mood,class_pensyl,class_suff,conjugacion
permitir,ir,mi,NULL,mi,t,3,1,1,0,0,ían,permitían
permitir,ir,mi,NULL,mi,t,1,0,2,0,0,í,permití
permitir,ir,mi,NULL,mi,t,2,0,2,0,0,iste,permitiste
permitir,ir,mi,NULL,mi,t,3,0,2,0,0,ió,permitió
permitir,ir,mi,NULL,mi,t,1,1,2,0,0,imos,permitimos
permitir,ir,mi,NULL,mi,t,2,1,2,0,0,isteis,permitisteis
permitir,ir,mi,NULL,mi,t,3,1,2,0,0,ieron,permitieron
permitir,ir,mi,NULL,mi,t,1,0,3,0,0,iré,permitiré
permitir,ir,mi,NULL,mi,t,2,0,3,0,0,irás,permitirás
permitir,ir,mi,NULL,mi,t,3,0,3,0,0,irá,permitirá
permitir,ir,mi,NULL,mi,t,1,1,3,0,0,iremos,permitiremos
permitir,ir,mi,NULL,mi,t,2,1,3,0,0,iréis,permitiréis
permitir,ir,mi,NULL,mi,t,3,1,3,0,0,irán,permitirán
permitir,ir,mi,NULL,mi,t,1,0,4,0,0,iría,permitiría
permitir,ir,mi,NULL,mi,t,2,0,4,0,0,irías,permitirías
permitir,ir,mi,NULL,mi,t,3,0,4,0,0,iría,permitiría
permitir,ir,mi,NULL,mi,t,1,1,4,0,0,iríamos,permitiríamos
permitir,ir,mi,NULL,mi,t,2,1,4,0,0,iríais,permitiríais
permitir,ir,mi,NULL,mi,t,3,1,4,0,0,irían,permitirían
permitir,ir,mi,NULL,mi,t,1,0,0,1,0,a,permita
permitir,ir,mi,NULL,mi,t,2,0,0,1,0,as,permitas
permitir,ir,mi,NULL,mi,t,3,0,0,1,0,a,permita
permitir,ir,mi,NULL,mi,t,1,1,0,1,0,amos,permitamos
permitir,ir,mi,NULL,mi,t,2,1,0,1,0,áis,permitáis
permitir,ir,mi,NULL,mi,t,3,1,0,1,0,an,permitan
permitir,ir,mi,NULL,mi,t,1,0,1,1,0,iera,permitiera
permitir,ir,mi,NULL,mi,t,2,0,1,1,0,ieras,permitieras
permitir,ir,mi,NULL,mi,t,3,0,1,1,0,iera,permitiera
permitir,ir,mi,NULL,mi,t,1,1,1,1,0,iéramos,permitiéramos
permitir,ir,mi,NULL,mi,t,2,1,1,1,0,ierais,permitierais
permitir,ir,mi,NULL,mi,t,3,1,1,1,0,ieran,permitieran
permitir,ir,mi,NULL,mi,t,1,0,3,1,0,iere,permitiere
permitir,ir,mi,NULL,mi,t,2,0,3,1,0,ieres,permitieres
permitir,ir,mi,NULL,mi,t,3,0,3,1,0,iere,permitiere
permitir,ir,mi,NULL,mi,t,1,1,3,1,0,iéremos,permitiéremos
permitir,ir,mi,NULL,mi,t,2,1,3,1,0,iereis,permitiereis
permitir,ir,mi,NULL,mi,t,3,1,3,1,0,ieren,permitieren
permitir,ir,mi,NULL,mi,t,0,0,0,2,-,?,-
permitir,ir,mi,NULL,mi,t,2,0,0,2,0,e,permite
permitir,ir,mi,NULL,mi,t,3,0,0,2,0,a,permita
permitir,ir,mi,NULL,mi,t,1,1,0,2,0,amos,permitamos
permitir,ir,mi,NULL,mi,t,2,1,0,2,0,id,permitid
permitir,ir,mi,NULL,mi,t,3,1,0,2,0,an,permitan
entretener,er,te,NULL,te,n,1,0,0,0,ten,go,entretengo
entretener,er,te,NULL,te,n,2,0,0,0,tie,es,entretienes
entretener,er,te,NULL,te,n,3,0,0,0,tie,e,entretiene
entretener,er,te,NULL,te,n,1,1,0,0,0,emos,entretenemos
entretener,er,te,NULL,te,n,2,1,0,0,0,éis,entretenéis
entretener,er,te,NULL,te,n,3,1,0,0,tie,en,entretienen
entretener,er,te,NULL,te,n,1,0,1,0,0,ía,entretenía
entretener,er,te,NULL,te,n,2,0,1,0,0,ías,entretenías
entretener,er,te,NULL,te,n,3,0,1,0,0,ía,entretenía
entretener,er,te,NULL,te,n,1,1,1,0,0,íamos,entreteníamos
entretener,er,te,NULL,te,n,2,1,1,0,0,íais,entreteníais
entretener,er,te,NULL,te,n,3,1,1,0,0,ían,entretenían
entretener,er,te,NULL,te,n,1,0,2,0,tu,ve,entretuve
entretener,er,te,NULL,te,n,2,0,2,0,tu,viste,entretuviste
entretener,er,te,NULL,te,n,3,0,2,0,tu,vo,entretuvo
entretener,er,te,NULL,te,n,1,1,2,0,tu,vimos,entretuvimos
entretener,er,te,NULL,te,n,2,1,2,0,tu,visteis,entretuvisteis
entretener,er,te,NULL,te,n,3,1,2,0,tu,vieron,entretuvieron
entretener,er,te,NULL,te,n,1,0,3,0,ten,dré,entretendré
entretener,er,te,NULL,te,n,2,0,3,0,ten,drás,entretendrás
entretener,er,te,NULL,te,n,3,0,3,0,ten,drá,entretendrá
entretener,er,te,NULL,te,n,1,1,3,0,ten,dremos,entretendremos
entretener,er,te,NULL,te,n,2,1,3,0,ten,dréis,entretendréis
entretener,er,te,NULL,te,n,3,1,3,0,ten,drán,entretendrán
entretener,er,te,NULL,te,n,1,0,4,0,ten,dría,entretendría
entretener,er,te,NULL,te,n,2,0,4,0,ten,drías,entretendrías
entretener,er,te,NULL,te,n,3,0,4,0,ten,dría,entretendría
entretener,er,te,NULL,te,n,1,1,4,0,ten,dríamos,entretendríamos
entretener,er,te,NULL,te,n,2,1,4,0,ten,dríais,entretendríais
entretener,er,te,NULL,te,n,3,1,4,0,ten,drían,entretendrían
entretener,er,te,NULL,te,n,1,0,0,1,ten,ga,entretenga
entretener,er,te,NULL,te,n,2,0,0,1,ten,gas,entretengas
entretener,er,te,NULL,te,n,3,0,0,1,ten,ga,entretenga
entretener,er,te,NULL,te,n,1,1,0,1,ten,gamos,entretengamos
entretener,er,te,NULL,te,n,2,1,0,1,ten,gáis,entretengáis
entretener,er,te,NULL,te,n,3,1,0,1,ten,gan,entretengan
entretener,er,te,NULL,te,n,1,0,1,1,tu,viera,entretuviera
entretener,er,te,NULL,te,n,2,0,1,1,tu,vieras,entretuvieras
entretener,er,te,NULL,te,n,3,0,1,1,tu,viera,entretuviera
entretener,er,te,NULL,te,n,1,1,1,1,tu,viéramos,entretuviéramos
entretener,er,te,NULL,te,n,2,1,1,1,tu,vierais,entretuvierais
entretener,er,te,NULL,te,n,3,1,1,1,tu,vieran,entretuvieran
entretener,er,te,NULL,te,n,1,0,3,1,tu,viere,entretuviere
entretener,er,te,NULL,te,n,2,0,3,1,tu,vieres,entretuvieres
entretener,er,te,NULL,te,n,3,0,3,1,tu,viere,entretuviere
entretener,er,te,NULL,te,n,1,1,3,1,tu,viéremos,entretuviéremos
entretener,er,te,NULL,te,n,2,1,3,1,tu,viereis,entretuviereis
entretener,er,te,NULL,te,n,3,1,3,1,tu,vieren,entretuvieren
entretener,er,te,NULL,te,n,0,0,0,2,-,?,-
entretener,er,te,NULL,te,n,2,0,0,2,tén,?,entretén
entretener,er,te,NULL,te,n,3,0,0,2,ten,ga,entretenga
entretener,er,te,NULL,te,n,1,1,0,2,ten,gamos,entretengamos
entretener,er,te,NULL,te,n,2,1,0,2,0,ed,entretened
entretener,er,te,NULL,te,n,3,1,0,2,ten,gan,entretengan
analizar,ar,li,NULL,li,z,1,0,0,0,0,o,analizo
analizar,ar,li,NULL,li,z,2,0,0,0,0,as,analizas
analizar,ar,li,NULL,li,z,3,0,0,0,0,a,analiza
analizar,ar,li,NULL,li,z,1,1,0,0,0,amos,analizamos
analizar,ar,li,NULL,li,z,2,1,0,0,0,áis,analizáis
analizar,ar,li,NULL,li,z,3,1,0,0,0,an,analizan
analizar,ar,li,NULL,li,z,1,0,1,0,0,aba,analizaba
analizar,ar,li,NULL,li,z,2,0,1,0,0,abas,analizabas
analizar,ar,li,NULL,li,z,3,0,1,0,0,aba,analizaba
analizar,ar,li,NULL,li,z,1,1,1,0,0,ábamos,analizábamos
analizar,ar,li,NULL,li,z,2,1,1,0,0,abais,analizabais
analizar,ar,li,NULL,li,z,3,1,1,0,0,aban,analizaban
analizar,ar,li,NULL,li,z,1,0,2,0,0,cé,analicé
analizar,ar,li,NULL,li,z,2,0,2,0,0,aste,analizaste
analizar,ar,li,NULL,li,z,3,0,2,0,0,ó,analizó
analizar,ar,li,NULL,li,z,1,1,2,0,0,amos,analizamos
analizar,ar,li,NULL,li,z,2,1,2,0,0,asteis,analizasteis
analizar,ar,li,NULL,li,z,3,1,2,0,0,aron,analizaron
analizar,ar,li,NULL,li,z,1,0,3,0,0,aré,analizaré
analizar,ar,li,NULL,li,z,2,0,3,0,0,arás,analizarás
analizar,ar,li,NULL,li,z,3,0,3,0,0,ará,analizará
analizar,ar,li,NULL,li,z,1,1,3,0,0,aremos,analizaremos
analizar,ar,li,NULL,li,z,2,1,3,0,0,aréis,analizaréis
analizar,ar,li,NULL,li,z,3,1,3,0,0,arán,analizarán
analizar,ar,li,NULL,li,z,1,0,4,0,0,aría,analizaría
analizar,ar,li,NULL,li,z,2,0,4,0,0,arías,analizarías
analizar,ar,li,NULL,li,z,3,0,4,0,0,aría,analizaría
analizar,ar,li,NULL,li,z,1,1,4,0,0,aríamos,analizaríamos
analizar,ar,li,NULL,li,z,2,1,4,0,0,aríais,analizaríais
analizar,ar,li,NULL,li,z,3,1,4,0,0,arían,analizarían
analizar,ar,li,NULL,li,z,1,0,0,1,0,ce,analice
analizar,ar,li,NULL,li,z,2,0,0,1,0,ces,analices
analizar,ar,li,NULL,li,z,3,0,0,1,0,ce,analice
analizar,ar,li,NULL,li,z,1,1,0,1,0,cemos,analicemos
analizar,ar,li,NULL,li,z,2,1,0,1,0,céis,analicéis
analizar,ar,li,NULL,li,z,3,1,0,1,0,cen,analicen
analizar,ar,li,NULL,li,z,1,0,1,1,0,ara,analizara
analizar,ar,li,NULL,li,z,2,0,1,1,0,aras,analizaras
analizar,ar,li,NULL,li,z,3,0,1,1,0,ara,analizara
analizar,ar,li,NULL,li,z,1,1,1,1,0,áramos,analizáramos
analizar,ar,li,NULL,li,z,2,1,1,1,0,arais,analizarais
analizar,ar,li,NULL,li,z,3,1,1,1,0,aran,analizaran
analizar,ar,li,NULL,li,z,1,0,3,1,0,are,analizare
analizar,ar,li,NULL,li,z,2,0,3,1,0,ares,analizares
analizar,ar,li,NULL,li,z,3,0,3,1,0,are,analizare
analizar,ar,li,NULL,li,z,1,1,3,1,0,áremos,analizáremos
analizar,ar,li,NULL,li,z,2,1,3,1,0,areis,analizareis
analizar,ar,li,NULL,li,z,3,1,3,1,0,aren,analizaren
analizar,ar,li,NULL,li,z,0,0,0,2,-,?,-
analizar,ar,li,NULL,li,z,2,0,0,2,0,a,analiza
analizar,ar,li,NULL,li,z,3,0,0,2,0,ce,analice
analizar,ar,li,NULL,li,z,1,1,0,2,0,cemos,analicemos
analizar,ar,li,NULL,li,z,2,1,0,2,0,ad,analizad
analizar,ar,li,NULL,li,z,3,1,0,2,0,cen,analicen
anunciar,ar,nun,n,un,ci,1,0,0,0,0,o,anuncio
anunciar,ar,nun,n,un,ci,2,0,0,0,0,as,anuncias
anunciar,ar,nun,n,un,ci,3,0,0,0,0,a,anuncia
anunciar,ar,nun,n,un,ci,1,1,0,0,0,amos,anunciamos
anunciar,ar,nun,n,un,ci,2,1,0,0,0,áis,anunciáis
anunciar,ar,nun,n,un,ci,3,1,0,0,0,an,anuncian
anunciar,ar,nun,n,un,ci,1,0,1,0,0,aba,anunciaba
anunciar,ar,nun,n,un,ci,2,0,1,0,0,abas,anunciabas
anunciar,ar,nun,n,un,ci,3,0,1,0,0,aba,anunciaba
anunciar,ar,nun,n,un,ci,1,1,1,0,0,ábamos,anunciábamos
anunciar,ar,nun,n,un,ci,2,1,1,0,0,abais,anunciabais
anunciar,ar,nun,n,un,ci,3,1,1,0,0,aban,anunciaban
anunciar,ar,nun,n,un,ci,1,0,2,0,0,é,anuncié
anunciar,ar,nun,n,un,ci,2,0,2,0,0,aste,anunciaste
anunciar,ar,nun,n,un,ci,3,0,2,0,0,ó,anunció
anunciar,ar,nun,n,un,ci,1,1,2,0,0,amos,anunciamos
anunciar,ar,nun,n,un,ci,2,1,2,0,0,asteis,anunciasteis
anunciar,ar,nun,n,un,ci,3,1,2,0,0,aron,anunciaron
anunciar,ar,nun,n,un,ci,1,0,3,0,0,aré,anunciaré
anunciar,ar,nun,n,un,ci,2,0,3,0,0,arás,anunciarás
anunciar,ar,nun,n,un,ci,3,0,3,0,0,ará,anunciará
anunciar,ar,nun,n,un,ci,1,1,3,0,0,aremos,anunciaremos
anunciar,ar,nun,n,un,ci,2,1,3,0,0,aréis,anunciaréis
anunciar,ar,nun,n,un,ci,3,1,3,0,0,arán,anunciarán
anunciar,ar,nun,n,un,ci,1,0,4,0,0,aría,anunciaría
anunciar,ar,nun,n,un,ci,2,0,4,0,0,arías,anunciarías
anunciar,ar,nun,n,un,ci,3,0,4,0,0,aría,anunciaría
anunciar,ar,nun,n,un,ci,1,1,4,0,0,aríamos,anunciaríamos
anunciar,ar,nun,n,un,ci,2,1,4,0,0,aríais,anunciaríais
anunciar,ar,nun,n,un,ci,3,1,4,0,0,arían,anunciarían
anunciar,ar,nun,n,un,ci,1,0,0,1,0,e,anuncie
anunciar,ar,nun,n,un,ci,2,0,0,1,0,es,anuncies
anunciar,ar,nun,n,un,ci,3,0,0,1,0,e,anuncie
anunciar,ar,nun,n,un,ci,1,1,0,1,0,emos,anunciemos
anunciar,ar,nun,n,un,ci,2,1,0,1,0,éis,anunciéis
anunciar,ar,nun,n,un,ci,3,1,0,1,0,en,anuncien
anunciar,ar,nun,n,un,ci,1,0,1,1,0,ara,anunciara
anunciar,ar,nun,n,un,ci,2,0,1,1,0,aras,anunciaras
anunciar,ar,nun,n,un,ci,3,0,1,1,0,ara,anunciara
anunciar,ar,nun,n,un,ci,1,1,1,1,0,áramos,anunciáramos
anunciar,ar,nun,n,un,ci,2,1,1,1,0,arais,anunciarais
anunciar,ar,nun,n,un,ci,3,1,1,1,0,aran,anunciaran
anunciar,ar,nun,n,un,ci,1,0,3,1,0,are,anunciare
anunciar,ar,nun,n,un,ci,2,0,3,1,0,ares,anunciares
anunciar,ar,nun,n,un,ci,3,0,3,1,0,are,anunciare
anunciar,ar,nun,n,un,ci,1,1,3,1,0,áremos,anunciáremos
anunciar,ar,nun,n,un,ci,2,1,3,1,0,areis,anunciareis
anunciar,ar,nun,n,un,ci,3,1,3,1,0,aren,anunciaren
anunciar,ar,nun,n,un,ci,0,0,0,2,-,?,-
anunciar,ar,nun,n,un,ci,2,0,0,2,0,a,anuncia
anunciar,ar,nun,n,un,ci,3,0,0,2,0,e,anuncie
anunciar,ar,nun,n,un,ci,1,1,0,2,0,emos,anunciemos
anunciar,ar,nun,n,un,ci,2,1,0,2,0,ad,anunciad
anunciar,ar,nun,n,un,ci,3,1,0,2,0,en,anuncien
molestar,ar,les,l,es,t,1,0,0,0,0,o,molesto
molestar,ar,les,l,es,t,2,0,0,0,0,as,molestas
molestar,ar,les,l,es,t,3,0,0,0,0,a,molesta
molestar,ar,les,l,es,t,1,1,0,0,0,amos,molestamos
molestar,ar,les,l,es,t,2,1,0,0,0,áis,molestáis
molestar,ar,les,l,es,t,3,1,0,0,0,an,molestan
molestar,ar,les,l,es,t,1,0,1,0,0,aba,molestaba
molestar,ar,les,l,es,t,2,0,1,0,0,abas,molestabas
molestar,ar,les,l,es,t,3,0,1,0,0,aba,molestaba
molestar,ar,les,l,es,t,1,1,1,0,0,ábamos,molestábamos
molestar,ar,les,l,es,t,2,1,1,0,0,abais,molestabais
molestar,ar,les,l,es,t,3,1,1,0,0,aban,molestaban
molestar,ar,les,l,es,t,1,0,2,0,0,é,molesté
molestar,ar,les,l,es,t,2,0,2,0,0,aste,molestaste
molestar,ar,les,l,es,t,3,0,2,0,0,ó,molestó
molestar,ar,les,l,es,t,1,1,2,0,0,amos,molestamos
molestar,ar,les,l,es,t,2,1,2,0,0,asteis,molestasteis
molestar,ar,les,l,es,t,3,1,2,0,0,aron,molestaron
molestar,ar,les,l,es,t,1,0,3,0,0,aré,molestaré
molestar,ar,les,l,es,t,2,0,3,0,0,arás,molestarás
molestar,ar,les,l,es,t,3,0,3,0,0,ará,molestará
molestar,ar,les,l,es,t,1,1,3,0,0,aremos,molestaremos
molestar,ar,les,l,es,t,2,1,3,0,0,aréis,molestaréis
molestar,ar,les,l,es,t,3,1,3,0,0,arán,molestarán
molestar,ar,les,l,es,t,1,0,4,0,0,aría,molestaría
molestar,ar,les,l,es,t,2,0,4,0,0,arías,molestarías
molestar,ar,les,l,es,t,3,0,4,0,0,aría,molestaría
molestar,ar,les,l,es,t,1,1,4,0,0,aríamos,molestaríamos
molestar,ar,les,l,es,t,2,1,4,0,0,aríais,molestaríais
molestar,ar,les,l,es,t,3,1,4,0,0,arían,molestarían
molestar,ar,les,l,es,t,1,0,0,1,0,e,moleste
molestar,ar,les,l,es,t,2,0,0,1,0,es,molestes
molestar,ar,les,l,es,t,3,0,0,1,0,e,moleste
molestar,ar,les,l,es,t,1,1,0,1,0,emos,molestemos
molestar,ar,les,l,es,t,2,1,0,1,0,éis,molestéis
molestar,ar,les,l,es,t,3,1,0,1,0,en,molesten
molestar,ar,les,l,es,t,1,0,1,1,0,ara,molestara
molestar,ar,les,l,es,t,2,0,1,1,0,aras,molestaras
molestar,ar,les,l,es,t,3,0,1,1,0,ara,molestara
molestar,ar,les,l,es,t,1,1,1,1,0,áramos,molestáramos
molestar,ar,les,l,es,t,2,1,1,1,0,arais,molestarais
molestar,ar,les,l,es,t,3,1,1,1,0,aran,molestaran
molestar,ar,les,l,es,t,1,0,3,1,0,are,molestare
molestar,ar,les,l,es,t,2,0,3,1,0,ares,molestares
molestar,ar,les,l,es,t,3,0,3,1,0,are,molestare
molestar,ar,les,l,es,t,1,1,3,1,0,áremos,molestáremos
molestar,ar,les,l,es,t,2,1,3,1,0,areis,molestareis
molestar,ar,les,l,es,t,3,1,3,1,0,aren,molestaren
molestar,ar,les,l,es,t,0,0,0,2,-,?,-
molestar,ar,les,l,es,t,2,0,0,2,0,a,molesta
molestar,ar,les,l,es,t,3,0,0,2,0,e,moleste
molestar,ar,les,l,es,t,1,1,0,2,0,emos,molestemos
molestar,ar,les,l,es,t,2,1,0,2,0,ad,molestad
molestar,ar,les,l,es,t,3,1,0,2,0,en,molesten
contestar,ar,tes,t,es,t,1,0,0,0,0,o,contesto
contestar,ar,tes,t,es,t,2,0,0,0,0,as,contestas
contestar,ar,tes,t,es,t,3,0,0,0,0,a,contesta
contestar,ar,tes,t,es,t,1,1,0,0,0,amos,contestamos
contestar,ar,tes,t,es,t,2,1,0,0,0,áis,contestáis
contestar,ar,tes,t,es,t,3,1,0,0,0,an,contestan
contestar,ar,tes,t,es,t,1,0,1,0,0,aba,contestaba
contestar,ar,tes,t,es,t,2,0,1,0,0,abas,contestabas
contestar,ar,tes,t,es,t,3,0,1,0,0,aba,contestaba
contestar,ar,tes,t,es,t,1,1,1,0,0,ábamos,contestábamos
contestar,ar,tes,t,es,t,2,1,1,0,0,abais,contestabais
contestar,ar,tes,t,es,t,3,1,1,0,0,aban,contestaban
contestar,ar,tes,t,es,t,1,0,2,0,0,é,contesté
contestar,ar,tes,t,es,t,2,0,2,0,0,aste,contestaste
contestar,ar,tes,t,es,t,3,0,2,0,0,ó,contestó
contestar,ar,tes,t,es,t,1,1,2,0,0,amos,contestamos
contestar,ar,tes,t,es,t,2,1,2,0,0,asteis,contestasteis
contestar,ar,tes,t,es,t,3,1,2,0,0,aron,contestaron
contestar,ar,tes,t,es,t,1,0,3,0,0,aré,contestaré
contestar,ar,tes,t,es,t,2,0,3,0,0,arás,contestarás
contestar,ar,tes,t,es,t,3,0,3,0,0,ará,contestará
contestar,ar,tes,t,es,t,1,1,3,0,0,aremos,contestaremos
contestar,ar,tes,t,es,t,2,1,3,0,0,aréis,contestaréis
contestar,ar,tes,t,es,t,3,1,3,0,0,arán,contestarán
contestar,ar,tes,t,es,t,1,0,4,0,0,aría,contestaría
contestar,ar,tes,t,es,t,2,0,4,0,0,arías,contestarías
contestar,ar,tes,t,es,t,3,0,4,0,0,aría,contestaría
contestar,ar,tes,t,es,t,1,1,4,0,0,aríamos,contestaríamos
contestar,ar,tes,t,es,t,2,1,4,0,0,aríais,contestaríais
contestar,ar,tes,t,es,t,3,1,4,0,0,arían,contestarían
contestar,ar,tes,t,es,t,1,0,0,1,0,e,conteste
contestar,ar,tes,t,es,t,2,0,0,1,0,es,contestes
contestar,ar,tes,t,es,t,3,0,0,1,0,e,conteste
contestar,ar,tes,t,es,t,1,1,0,1,0,emos,contestemos
contestar,ar,tes,t,es,t,2,1,0,1,0,éis,contestéis
contestar,ar,tes,t,es,t,3,1,0,1,0,en,contesten
contestar,ar,tes,t,es,t,1,0,1,1,0,ara,contestara
contestar,ar,tes,t,es,t,2,0,1,1,0,aras,contestaras
contestar,ar,tes,t,es,t,3,0,1,1,0,ara,contestara
contestar,ar,tes,t,es,t,1,1,1,1,0,áramos,contestáramos
contestar,ar,tes,t,es,t,2,1,1,1,0,arais,contestarais
contestar,ar,tes,t,es,t,3,1,1,1,0,aran,contestaran
contestar,ar,tes,t,es,t,1,0,3,1,0,are,contestare
contestar,ar,tes,t,es,t,2,0,3,1,0,ares,contestares
contestar,ar,tes,t,es,t,3,0,3,1,0,are,contestare
contestar,ar,tes,t,es,t,1,1,3,1,0,áremos,contestáremos
contestar,ar,tes,t,es,t,2,1,3,1,0,areis,contestareis
contestar,ar,tes,t,es,t,3,1,3,1,0,aren,contestaren
contestar,ar,tes,t,es,t,0,0,0,2,-,?,-
contestar,ar,tes,t,es,t,2,0,0,2,0,a,contesta
contestar,ar,tes,t,es,t,3,0,0,2,0,e,conteste
contestar,ar,tes,t,es,t,1,1,0,2,0,emos,contestemos
contestar,ar,tes,t,es,t,2,1,0,2,0,ad,contestad
contestar,ar,tes,t,es,t,3,1,0,2,0,en,contesten
disculpar,ar,cul,c,ul,p,1,0,0,0,0,o,disculpo
disculpar,ar,cul,c,ul,p,2,0,0,0,0,as,disculpas
disculpar,ar,cul,c,ul,p,3,0,0,0,0,a,disculpa
disculpar,ar,cul,c,ul,p,1,1,0,0,0,amos,disculpamos
disculpar,ar,cul,c,ul,p,2,1,0,0,0,áis,disculpáis
disculpar,ar,cul,c,ul,p,3,1,0,0,0,an,disculpan
disculpar,ar,cul,c,ul,p,1,0,1,0,0,aba,disculpaba
disculpar,ar,cul,c,ul,p,2,0,1,0,0,abas,disculpabas
disculpar,ar,cul,c,ul,p,3,0,1,0,0,aba,disculpaba
disculpar,ar,cul,c,ul,p,1,1,1,0,0,ábamos,disculpábamos
disculpar,ar,cul,c,ul,p,2,1,1,0,0,abais,disculpabais
disculpar,ar,cul,c,ul,p,3,1,1,0,0,aban,disculpaban
disculpar,ar,cul,c,ul,p,1,0,2,0,0,é,disculpé
disculpar,ar,cul,c,ul,p,2,0,2,0,0,aste,disculpaste
disculpar,ar,cul,c,ul,p,3,0,2,0,0,ó,disculpó
disculpar,ar,cul,c,ul,p,1,1,2,0,0,amos,disculpamos
disculpar,ar,cul,c,ul,p,2,1,2,0,0,asteis,disculpasteis
disculpar,ar,cul,c,ul,p,3,1,2,0,0,aron,disculparon
disculpar,ar,cul,c,ul,p,1,0,3,0,0,aré,disculparé
disculpar,ar,cul,c,ul,p,2,0,3,0,0,arás,disculparás
disculpar,ar,cul,c,ul,p,3,0,3,0,0,ará,disculpará
disculpar,ar,cul,c,ul,p,1,1,3,0,0,aremos,disculparemos
disculpar,ar,cul,c,ul,p,2,1,3,0,0,aréis,disculparéis
disculpar,ar,cul,c,ul,p,3,1,3,0,0,arán,disculparán
disculpar,ar,cul,c,ul,p,1,0,4,0,0,aría,disculparía
disculpar,ar,cul,c,ul,p,2,0,4,0,0,arías,disculparías
disculpar,ar,cul,c,ul,p,3,0,4,0,0,aría,disculparía
disculpar,ar,cul,c,ul,p,1,1,4,0,0,aríamos,disculparíamos
disculpar,ar,cul,c,ul,p,2,1,4,0,0,aríais,disculparíais
disculpar,ar,cul,c,ul,p,3,1,4,0,0,arían,disculparían
disculpar,ar,cul,c,ul,p,1,0,0,1,0,e,disculpe
disculpar,ar,cul,c,ul,p,2,0,0,1,0,es,disculpes
disculpar,ar,cul,c,ul,p,3,0,0,1,0,e,disculpe
disculpar,ar,cul,c,ul,p,1,1,0,1,0,emos,disculpemos
disculpar,ar,cul,c,ul,p,2,1,0,1,0,éis,disculpéis
disculpar,ar,cul,c,ul,p,3,1,0,1,0,en,disculpen
disculpar,ar,cul,c,ul,p,1,0,1,1,0,ara,disculpara
disculpar,ar,cul,c,ul,p,2,0,1,1,0,aras,disculparas
disculpar,ar,cul,c,ul,p,3,0,1,1,0,ara,disculpara
disculpar,ar,cul,c,ul,p,1,1,1,1,0,áramos,disculpáramos
disculpar,ar,cul,c,ul,p,2,1,1,1,0,arais,disculparais
disculpar,ar,cul,c,ul,p,3,1,1,1,0,aran,disculparan
disculpar,ar,cul,c,ul,p,1,0,3,1,0,are,disculpare
disculpar,ar,cul,c,ul,p,2,0,3,1,0,ares,disculpares
disculpar,ar,cul,c,ul,p,3,0,3,1,0,are,disculpare
disculpar,ar,cul,c,ul,p,1,1,3,1,0,áremos,disculpáremos
disculpar,ar,cul,c,ul,p,2,1,3,1,0,areis,disculpareis
disculpar,ar,cul,c,ul,p,3,1,3,1,0,aren,disculparen
disculpar,ar,cul,c,ul,p,0,0,0,2,-,?,-
disculpar,ar,cul,c,ul,p,2,0,0,2,0,a,disculpa
disculpar,ar,cul,c,ul,p,3,0,0,2,0,e,disculpe
disculpar,ar,cul,c,ul,p,1,1,0,2,0,emos,disculpemos
disculpar,ar,cul,c,ul,p,2,1,0,2,0,ad,disculpad
disculpar,ar,cul,c,ul,p,3,1,0,2,0,en,disculpen
aparecer,er,re,NULL,re,c,1,0,0,0,rez,o,aparezco
aparecer,er,re,NULL,re,c,2,0,0,0,0,es,apareces
aparecer,er,re,NULL,re,c,3,0,0,0,0,e,aparece
aparecer,er,re,NULL,re,c,1,1,0,0,0,emos,aparecemos
aparecer,er,re,NULL,re,c,2,1,0,0,0,éis,aparecéis
aparecer,er,re,NULL,re,c,3,1,0,0,0,en,aparecen
aparecer,er,re,NULL,re,c,1,0,1,0,0,ía,aparecía
aparecer,er,re,NULL,re,c,2,0,1,0,0,ías,aparecías
aparecer,er,re,NULL,re,c,3,0,1,0,0,ía,aparecía
aparecer,er,re,NULL,re,c,1,1,1,0,0,íamos,aparecíamos
aparecer,er,re,NULL,re,c,2,1,1,0,0,íais,aparecíais
aparecer,er,re,NULL,re,c,3,1,1,0,0,ían,aparecían
aparecer,er,re,NULL,re,c,1,0,2,0,0,í,aparecí
aparecer,er,re,NULL,re,c,2,0,2,0,0,iste,apareciste
aparecer,er,re,NULL,re,c,3,0,2,0,0,ió,apareció
aparecer,er,re,NULL,re,c,1,1,2,0,0,imos,aparecimos
aparecer,er,re,NULL,re,c,2,1,2,0,0,isteis,aparecisteis
aparecer,er,re,NULL,re,c,3,1,2,0,0,ieron,aparecieron
aparecer,er,re,NULL,re,c,1,0,3,0,0,eré,apareceré
aparecer,er,re,NULL,re,c,2,0,3,0,0,erás,aparecerás
aparecer,er,re,NULL,re,c,3,0,3,0,0,erá,aparecerá
aparecer,er,re,NULL,re,c,1,1,3,0,0,eremos,apareceremos
aparecer,er,re,NULL,re,c,2,1,3,0,0,eréis,apareceréis
aparecer,er,re,NULL,re,c,3,1,3,0,0,erán,aparecerán
aparecer,er,re,NULL,re,c,1,0,4,0,0,ería,aparecería
aparecer,er,re,NULL,re,c,2,0,4,0,0,erías,aparecerías
aparecer,er,re,NULL,re,c,3,0,4,0,0,ería,aparecería
aparecer,er,re,NULL,re,c,1,1,4,0,0,eríamos,apareceríamos
