infinitivo,ending,stem,pensyl,prePensyl,posPensyl,person,number,tense,mood,class_suff,class_pensyl,class_prePensyl,class_posPensyl,conjugacion
alertar,ar,t,ler,l,er,1,0,1,0,aba,0,NULL,0,alertaba
alertar,ar,t,ler,l,er,2,0,1,0,abas,0,NULL,0,alertabas
alertar,ar,t,ler,l,er,3,0,1,0,aba,0,NULL,0,alertaba
alertar,ar,t,ler,l,er,1,1,1,0,ábamos,0,NULL,0,alertábamos
alertar,ar,t,ler,l,er,2,1,1,0,abais,0,NULL,0,alertabais
alertar,ar,t,ler,l,er,3,1,1,0,aban,0,NULL,0,alertaban
alertar,ar,t,ler,l,er,1,0,2,0,é,0,NULL,0,alerté
alertar,ar,t,ler,l,er,2,0,2,0,aste,0,NULL,0,alertaste
alertar,ar,t,ler,l,er,3,0,2,0,ó,0,NULL,0,alertó
alertar,ar,t,ler,l,er,1,1,2,0,amos,0,NULL,0,alertamos
alertar,ar,t,ler,l,er,2,1,2,0,asteis,0,NULL,0,alertasteis
alertar,ar,t,ler,l,er,3,1,2,0,aron,0,NULL,0,alertaron
alertar,ar,t,ler,l,er,1,0,1,0,aré,0,NULL,0,alertaré
alertar,ar,t,ler,l,er,2,0,1,0,arás,0,NULL,0,alertarás
alertar,ar,t,ler,l,er,3,0,1,0,ará,0,NULL,0,alertará
alertar,ar,t,ler,l,er,1,1,1,0,aremos,0,NULL,0,alertaremos
alertar,ar,t,ler,l,er,2,1,1,0,aréis,0,NULL,0,alertaréis
alertar,ar,t,ler,l,er,3,1,1,0,arán,0,NULL,0,alertarán
alertar,ar,t,ler,l,er,1,0,2,0,aría,0,NULL,0,alertaría
alertar,ar,t,ler,l,er,2,0,2,0,arías,0,NULL,0,alertarías
alertar,ar,t,ler,l,er,3,0,2,0,aría,0,NULL,0,alertaría
alertar,ar,t,ler,l,er,1,1,2,0,aríamos,0,NULL,0,alertaríamos
alertar,ar,t,ler,l,er,2,1,2,0,aríais,0,NULL,0,alertaríais
alertar,ar,t,ler,l,er,3,1,2,0,arían,0,NULL,0,alertarían
alertar,ar,t,ler,l,er,1,0,0,1,e,0,NULL,0,alerte
alertar,ar,t,ler,l,er,2,0,0,1,es,0,NULL,0,alertes
alertar,ar,t,ler,l,er,3,0,0,1,e,0,NULL,0,alerte
alertar,ar,t,ler,l,er,1,1,0,1,emos,0,NULL,0,alertemos
alertar,ar,t,ler,l,er,2,1,0,1,éis,0,NULL,0,alertéis
alertar,ar,t,ler,l,er,3,1,0,1,en,0,NULL,0,alerten
alertar,ar,t,ler,l,er,1,0,1,1,ara,0,NULL,0,alertara
alertar,ar,t,ler,l,er,2,0,1,1,aras,0,NULL,0,alertaras
alertar,ar,t,ler,l,er,3,0,1,1,ara,0,NULL,0,alertara
alertar,ar,t,ler,l,er,1,1,1,1,áramos,0,NULL,0,alertáramos
alertar,ar,t,ler,l,er,2,1,1,1,arais,0,NULL,0,alertarais
alertar,ar,t,ler,l,er,3,1,1,1,aran,0,NULL,0,alertaran
alertar,ar,t,ler,l,er,1,0,1,1,are,0,NULL,0,alertare
alertar,ar,t,ler,l,er,2,0,1,1,ares,0,NULL,0,alertares
alertar,ar,t,ler,l,er,3,0,1,1,are,0,NULL,0,alertare
alertar,ar,t,ler,l,er,1,1,1,1,áremos,0,NULL,0,alertáremos
alertar,ar,t,ler,l,er,2,1,1,1,areis,0,NULL,0,alertareis
alertar,ar,t,ler,l,er,3,1,1,1,aren,0,NULL,0,alertaren
alertar,ar,t,ler,l,er,0,0,0,2,-,-,-,-,-
alertar,ar,t,ler,l,er,2,0,0,2,a,0,NULL,0,alerta
alertar,ar,t,ler,l,er,0,0,0,2,e,0,NULL,0,alerte
alertar,ar,t,ler,l,er,1,1,0,2,emos,0,NULL,0,alertemos
alertar,ar,t,ler,l,er,2,1,0,2,ad,0,NULL,0,alertad
alertar,ar,t,ler,l,er,0,0,0,2,en,0,NULL,0,alerten
permitir,ir,t,mi,NULL,mi,1,0,0,0,o,0,NULL,0,permito
permitir,ir,t,mi,NULL,mi,2,0,0,0,es,0,NULL,0,permites
permitir,ir,t,mi,NULL,mi,3,0,0,0,e,0,NULL,0,permite
permitir,ir,t,mi,NULL,mi,1,1,0,0,imos,0,NULL,0,permitimos
permitir,ir,t,mi,NULL,mi,2,1,0,0,ís,0,NULL,0,permitís
permitir,ir,t,mi,NULL,mi,3,1,0,0,en,0,NULL,0,permiten
permitir,ir,t,mi,NULL,mi,1,0,1,0,ía,0,NULL,0,permitía
permitir,ir,t,mi,NULL,mi,2,0,1,0,ías,0,NULL,0,permitías
permitir,ir,t,mi,NULL,mi,3,0,1,0,ía,0,NULL,0,permitía
permitir,ir,t,mi,NULL,mi,1,1,1,0,íamos,0,NULL,0,permitíamos
permitir,ir,t,mi,NULL,mi,2,1,1,0,íais,0,NULL,0,permitíais
permitir,ir,t,mi,NULL,mi,3,1,1,0,ían,0,NULL,0,permitían
permitir,ir,t,mi,NULL,mi,1,0,2,0,í,0,NULL,0,permití
permitir,ir,t,mi,NULL,mi,2,0,2,0,iste,0,NULL,0,permitiste
permitir,ir,t,mi,NULL,mi,3,0,2,0,ió,0,NULL,0,permitió
permitir,ir,t,mi,NULL,mi,1,1,2,0,imos,0,NULL,0,permitimos
permitir,ir,t,mi,NULL,mi,2,1,2,0,isteis,0,NULL,0,permitisteis
permitir,ir,t,mi,NULL,mi,3,1,2,0,ieron,0,NULL,0,permitieron
permitir,ir,t,mi,NULL,mi,1,0,1,0,iré,0,NULL,0,permitiré
permitir,ir,t,mi,NULL,mi,2,0,1,0,irás,0,NULL,0,permitirás
permitir,ir,t,mi,NULL,mi,3,0,1,0,irá,0,NULL,0,permitirá
permitir,ir,t,mi,NULL,mi,1,1,1,0,iremos,0,NULL,0,permitiremos
permitir,ir,t,mi,NULL,mi,2,1,1,0,iréis,0,NULL,0,permitiréis
permitir,ir,t,mi,NULL,mi,3,1,1,0,irán,0,NULL,0,permitirán
permitir,ir,t,mi,NULL,mi,1,0,2,0,iría,0,NULL,0,permitiría
permitir,ir,t,mi,NULL,mi,2,0,2,0,irías,0,NULL,0,permitirías
permitir,ir,t,mi,NULL,mi,3,0,2,0,iría,0,NULL,0,permitiría
permitir,ir,t,mi,NULL,mi,1,1,2,0,iríamos,0,NULL,0,permitiríamos
permitir,ir,t,mi,NULL,mi,2,1,2,0,iríais,0,NULL,0,permitiríais
permitir,ir,t,mi,NULL,mi,3,1,2,0,irían,0,NULL,0,permitirían
permitir,ir,t,mi,NULL,mi,1,0,0,1,a,0,NULL,0,permita
permitir,ir,t,mi,NULL,mi,2,0,0,1,as,0,NULL,0,permitas
permitir,ir,t,mi,NULL,mi,3,0,0,1,a,0,NULL,0,permita
permitir,ir,t,mi,NULL,mi,1,1,0,1,amos,0,NULL,0,permitamos
permitir,ir,t,mi,NULL,mi,2,1,0,1,áis,0,NULL,0,permitáis
permitir,ir,t,mi,NULL,mi,3,1,0,1,an,0,NULL,0,permitan
permitir,ir,t,mi,NULL,mi,1,0,1,1,iera,0,NULL,0,permitiera
permitir,ir,t,mi,NULL,mi,2,0,1,1,ieras,0,NULL,0,permitieras
permitir,ir,t,mi,NULL,mi,3,0,1,1,iera,0,NULL,0,permitiera
permitir,ir,t,mi,NULL,mi,1,1,1,1,iéramos,0,NULL,0,permitiéramos
permitir,ir,t,mi,NULL,mi,2,1,1,1,ierais,0,NULL,0,permitierais
permitir,ir,t,mi,NULL,mi,3,1,1,1,ieran,0,NULL,0,permitieran
permitir,ir,t,mi,NULL,mi,1,0,1,1,iere,0,NULL,0,permitiere
permitir,ir,t,mi,NULL,mi,2,0,1,1,ieres,0,NULL,0,permitieres
permitir,ir,t,mi,NULL,mi,3,0,1,1,iere,0,NULL,0,permitiere
permitir,ir,t,mi,NULL,mi,1,1,1,1,iéremos,0,NULL,0,permitiéremos
permitir,ir,t,mi,NULL,mi,2,1,1,1,iereis,0,NULL,0,permitiereis
permitir,ir,t,mi,NULL,mi,3,1,1,1,ieren,0,NULL,0,permitieren
permitir,ir,t,mi,NULL,mi,0,0,0,2,-,-,-,-,-
permitir,ir,t,mi,NULL,mi,2,0,0,2,e,0,NULL,0,permite
permitir,ir,t,mi,NULL,mi,0,0,0,2,a,0,NULL,0,permita
permitir,ir,t,mi,NULL,mi,1,1,0,2,amos,0,NULL,0,permitamos
permitir,ir,t,mi,NULL,mi,2,1,0,2,id,0,NULL,0,permitid
permitir,ir,t,mi,NULL,mi,0,0,0,2,an,0,NULL,0,permitan
entretener,er,n,te,NULL,te,1,0,0,0,go,ten,t,en,entretengo
entretener,er,n,te,NULL,te,2,0,0,0,es,tie,t,ie,entretienes
entretener,er,n,te,NULL,te,3,0,0,0,e,tie,t,ie,entretiene
entretener,er,n,te,NULL,te,1,1,0,0,emos,0,NULL,0,entretenemos
entretener,er,n,te,NULL,te,2,1,0,0,éis,0,NULL,0,entretenéis
entretener,er,n,te,NULL,te,3,1,0,0,en,tie,t,ie,entretienen
entretener,er,n,te,NULL,te,1,0,1,0,ía,0,NULL,0,entretenía
entretener,er,n,te,NULL,te,2,0,1,0,ías,0,NULL,0,entretenías
entretener,er,n,te,NULL,te,3,0,1,0,ía,0,NULL,0,entretenía
entretener,er,n,te,NULL,te,1,1,1,0,íamos,0,NULL,0,entreteníamos
entretener,er,n,te,NULL,te,2,1,1,0,íais,0,NULL,0,entreteníais
entretener,er,n,te,NULL,te,3,1,1,0,ían,0,NULL,0,entretenían
entretener,er,n,te,NULL,te,1,0,2,0,ve,tu,NULL,tu,entretuve
entretener,er,n,te,NULL,te,2,0,2,0,viste,tu,NULL,tu,entretuviste
entretener,er,n,te,NULL,te,3,0,2,0,vo,tu,NULL,tu,entretuvo
entretener,er,n,te,NULL,te,1,1,2,0,vimos,tu,NULL,tu,entretuvimos
entretener,er,n,te,NULL,te,2,1,2,0,visteis,tu,NULL,tu,entretuvisteis
entretener,er,n,te,NULL,te,3,1,2,0,vieron,tu,NULL,tu,entretuvieron
entretener,er,n,te,NULL,te,1,0,1,0,dré,ten,t,en,entretendré
entretener,er,n,te,NULL,te,2,0,1,0,drás,ten,t,en,entretendrás
entretener,er,n,te,NULL,te,3,0,1,0,drá,ten,t,en,entretendrá
entretener,er,n,te,NULL,te,1,1,1,0,dremos,ten,t,en,entretendremos
entretener,er,n,te,NULL,te,2,1,1,0,dréis,ten,t,en,entretendréis
entretener,er,n,te,NULL,te,3,1,1,0,drán,ten,t,en,entretendrán
entretener,er,n,te,NULL,te,1,0,2,0,dría,ten,t,en,entretendría
entretener,er,n,te,NULL,te,2,0,2,0,drías,ten,t,en,entretendrías
entretener,er,n,te,NULL,te,3,0,2,0,dría,ten,t,en,entretendría
entretener,er,n,te,NULL,te,1,1,2,0,dríamos,ten,t,en,entretendríamos
entretener,er,n,te,NULL,te,2,1,2,0,dríais,ten,t,en,entretendríais
entretener,er,n,te,NULL,te,3,1,2,0,drían,ten,t,en,entretendrían
entretener,er,n,te,NULL,te,1,0,0,1,ga,ten,t,en,entretenga
entretener,er,n,te,NULL,te,2,0,0,1,gas,ten,t,en,entretengas
entretener,er,n,te,NULL,te,3,0,0,1,ga,ten,t,en,entretenga
entretener,er,n,te,NULL,te,1,1,0,1,gamos,ten,t,en,entretengamos
entretener,er,n,te,NULL,te,2,1,0,1,gáis,ten,t,en,entretengáis
entretener,er,n,te,NULL,te,3,1,0,1,gan,ten,t,en,entretengan
entretener,er,n,te,NULL,te,1,0,1,1,viera,tu,NULL,tu,entretuviera
entretener,er,n,te,NULL,te,2,0,1,1,vieras,tu,NULL,tu,entretuvieras
entretener,er,n,te,NULL,te,3,0,1,1,viera,tu,NULL,tu,entretuviera
entretener,er,n,te,NULL,te,1,1,1,1,viéramos,tu,NULL,tu,entretuviéramos
entretener,er,n,te,NULL,te,2,1,1,1,vierais,tu,NULL,tu,entretuvierais
entretener,er,n,te,NULL,te,3,1,1,1,vieran,tu,NULL,tu,entretuvieran
entretener,er,n,te,NULL,te,1,0,1,1,viere,tu,NULL,tu,entretuviere
entretener,er,n,te,NULL,te,2,0,1,1,vieres,tu,NULL,tu,entretuvieres
entretener,er,n,te,NULL,te,3,0,1,1,viere,tu,NULL,tu,entretuviere
entretener,er,n,te,NULL,te,1,1,1,1,viéremos,tu,NULL,tu,entretuviéremos
entretener,er,n,te,NULL,te,2,1,1,1,viereis,tu,NULL,tu,entretuviereis
entretener,er,n,te,NULL,te,3,1,1,1,vieren,tu,NULL,tu,entretuvieren
entretener,er,n,te,NULL,te,0,0,0,2,-,-,-,-,-
entretener,er,n,te,NULL,te,2,0,0,2,-,tén,t,én,entretén
entretener,er,n,te,NULL,te,0,0,0,2,ga,ten,t,en,entretenga
entretener,er,n,te,NULL,te,1,1,0,2,gamos,ten,t,en,entretengamos
entretener,er,n,te,NULL,te,2,1,0,2,ed,0,NULL,0,entretened
entretener,er,n,te,NULL,te,0,0,0,2,gan,ten,t,en,entretengan
analizar,ar,z,li,NULL,li,1,0,0,0,o,0,NULL,0,analizo
analizar,ar,z,li,NULL,li,2,0,0,0,as,0,NULL,0,analizas
analizar,ar,z,li,NULL,li,3,0,0,0,a,0,NULL,0,analiza
analizar,ar,z,li,NULL,li,1,1,0,0,amos,0,NULL,0,analizamos
analizar,ar,z,li,NULL,li,2,1,0,0,áis,0,NULL,0,analizáis
analizar,ar,z,li,NULL,li,3,1,0,0,an,0,NULL,0,analizan
analizar,ar,z,li,NULL,li,1,0,1,0,aba,0,NULL,0,analizaba
analizar,ar,z,li,NULL,li,2,0,1,0,abas,0,NULL,0,analizabas
analizar,ar,z,li,NULL,li,3,0,1,0,aba,0,NULL,0,analizaba
analizar,ar,z,li,NULL,li,1,1,1,0,ábamos,0,NULL,0,analizábamos
analizar,ar,z,li,NULL,li,2,1,1,0,abais,0,NULL,0,analizabais
analizar,ar,z,li,NULL,li,3,1,1,0,aban,0,NULL,0,analizaban
analizar,ar,z,li,NULL,li,1,0,2,0,cé,0,NULL,0,analicé
analizar,ar,z,li,NULL,li,2,0,2,0,aste,0,NULL,0,analizaste
analizar,ar,z,li,NULL,li,3,0,2,0,ó,0,NULL,0,analizó
analizar,ar,z,li,NULL,li,1,1,2,0,amos,0,NULL,0,analizamos
analizar,ar,z,li,NULL,li,2,1,2,0,asteis,0,NULL,0,analizasteis
analizar,ar,z,li,NULL,li,3,1,2,0,aron,0,NULL,0,analizaron
analizar,ar,z,li,NULL,li,1,0,1,0,aré,0,NULL,0,analizaré
analizar,ar,z,li,NULL,li,2,0,1,0,arás,0,NULL,0,analizarás
analizar,ar,z,li,NULL,li,3,0,1,0,ará,0,NULL,0,analizará
analizar,ar,z,li,NULL,li,1,1,1,0,aremos,0,NULL,0,analizaremos
analizar,ar,z,li,NULL,li,2,1,1,0,aréis,0,NULL,0,analizaréis
analizar,ar,z,li,NULL,li,3,1,1,0,arán,0,NULL,0,analizarán
analizar,ar,z,li,NULL,li,1,0,2,0,aría,0,NULL,0,analizaría
analizar,ar,z,li,NULL,li,2,0,2,0,arías,0,NULL,0,analizarías
analizar,ar,z,li,NULL,li,3,0,2,0,aría,0,NULL,0,analizaría
analizar,ar,z,li,NULL,li,1,1,2,0,aríamos,0,NULL,0,analizaríamos
analizar,ar,z,li,NULL,li,2,1,2,0,aríais,0,NULL,0,analizaríais
analizar,ar,z,li,NULL,li,3,1,2,0,arían,0,NULL,0,analizarían
analizar,ar,z,li,NULL,li,1,0,0,1,ce,0,NULL,0,analice
analizar,ar,z,li,NULL,li,2,0,0,1,ces,0,NULL,0,analices
analizar,ar,z,li,NULL,li,3,0,0,1,ce,0,NULL,0,analice
analizar,ar,z,li,NULL,li,1,1,0,1,cemos,0,NULL,0,analicemos
analizar,ar,z,li,NULL,li,2,1,0,1,céis,0,NULL,0,analicéis
analizar,ar,z,li,NULL,li,3,1,0,1,cen,0,NULL,0,analicen
analizar,ar,z,li,NULL,li,1,0,1,1,ara,0,NULL,0,analizara
analizar,ar,z,li,NULL,li,2,0,1,1,aras,0,NULL,0,analizaras
analizar,ar,z,li,NULL,li,3,0,1,1,ara,0,NULL,0,analizara
analizar,ar,z,li,NULL,li,1,1,1,1,áramos,0,NULL,0,analizáramos
analizar,ar,z,li,NULL,li,2,1,1,1,arais,0,NULL,0,analizarais
analizar,ar,z,li,NULL,li,3,1,1,1,aran,0,NULL,0,analizaran
analizar,ar,z,li,NULL,li,1,0,1,1,are,0,NULL,0,analizare
analizar,ar,z,li,NULL,li,2,0,1,1,ares,0,NULL,0,analizares
analizar,ar,z,li,NULL,li,3,0,1,1,are,0,NULL,0,analizare
analizar,ar,z,li,NULL,li,1,1,1,1,áremos,0,NULL,0,analizáremos
analizar,ar,z,li,NULL,li,2,1,1,1,areis,0,NULL,0,analizareis
analizar,ar,z,li,NULL,li,3,1,1,1,aren,0,NULL,0,analizaren
analizar,ar,z,li,NULL,li,0,0,0,2,-,-,-,-,-
analizar,ar,z,li,NULL,li,2,0,0,2,a,0,NULL,0,analiza
analizar,ar,z,li,NULL,li,0,0,0,2,ce,0,NULL,0,analice
analizar,ar,z,li,NULL,li,1,1,0,2,cemos,0,NULL,0,analicemos
analizar,ar,z,li,NULL,li,2,1,0,2,ad,0,NULL,0,analizad
analizar,ar,z,li,NULL,li,0,0,0,2,cen,0,NULL,0,analicen
anunciar,ar,ci,nun,n,un,1,0,0,0,o,0,NULL,0,anuncio
anunciar,ar,ci,nun,n,un,2,0,0,0,as,0,NULL,0,anuncias
anunciar,ar,ci,nun,n,un,3,0,0,0,a,0,NULL,0,anuncia
anunciar,ar,ci,nun,n,un,1,1,0,0,amos,0,NULL,0,anunciamos
anunciar,ar,ci,nun,n,un,2,1,0,0,áis,0,NULL,0,anunciáis
anunciar,ar,ci,nun,n,un,3,1,0,0,an,0,NULL,0,anuncian
anunciar,ar,ci,nun,n,un,1,0,1,0,aba,0,NULL,0,anunciaba
anunciar,ar,ci,nun,n,un,2,0,1,0,abas,0,NULL,0,anunciabas
anunciar,ar,ci,nun,n,un,3,0,1,0,aba,0,NULL,0,anunciaba
anunciar,ar,ci,nun,n,un,1,1,1,0,ábamos,0,NULL,0,anunciábamos
anunciar,ar,ci,nun,n,un,2,1,1,0,abais,0,NULL,0,anunciabais
anunciar,ar,ci,nun,n,un,3,1,1,0,aban,0,NULL,0,anunciaban
anunciar,ar,ci,nun,n,un,1,0,2,0,é,0,NULL,0,anuncié
anunciar,ar,ci,nun,n,un,2,0,2,0,aste,0,NULL,0,anunciaste
anunciar,ar,ci,nun,n,un,3,0,2,0,ó,0,NULL,0,anunció
anunciar,ar,ci,nun,n,un,1,1,2,0,amos,0,NULL,0,anunciamos
anunciar,ar,ci,nun,n,un,2,1,2,0,asteis,0,NULL,0,anunciasteis
anunciar,ar,ci,nun,n,un,3,1,2,0,aron,0,NULL,0,anunciaron
anunciar,ar,ci,nun,n,un,1,0,1,0,aré,0,NULL,0,anunciaré
anunciar,ar,ci,nun,n,un,2,0,1,0,arás,0,NULL,0,anunciarás
anunciar,ar,ci,nun,n,un,3,0,1,0,ará,0,NULL,0,anunciará
anunciar,ar,ci,nun,n,un,1,1,1,0,aremos,0,NULL,0,anunciaremos
anunciar,ar,ci,nun,n,un,2,1,1,0,aréis,0,NULL,0,anunciaréis
anunciar,ar,ci,nun,n,un,3,1,1,0,arán,0,NULL,0,anunciarán
anunciar,ar,ci,nun,n,un,1,0,2,0,aría,0,NULL,0,anunciaría
anunciar,ar,ci,nun,n,un,2,0,2,0,arías,0,NULL,0,anunciarías
anunciar,ar,ci,nun,n,un,3,0,2,0,aría,0,NULL,0,anunciaría
anunciar,ar,ci,nun,n,un,1,1,2,0,aríamos,0,NULL,0,anunciaríamos
anunciar,ar,ci,nun,n,un,2,1,2,0,aríais,0,NULL,0,anunciaríais
anunciar,ar,ci,nun,n,un,3,1,2,0,arían,0,NULL,0,anunciarían
anunciar,ar,ci,nun,n,un,1,0,0,1,e,0,NULL,0,anuncie
anunciar,ar,ci,nun,n,un,2,0,0,1,es,0,NULL,0,anuncies
anunciar,ar,ci,nun,n,un,3,0,0,1,e,0,NULL,0,anuncie
anunciar,ar,ci,nun,n,un,1,1,0,1,emos,0,NULL,0,anunciemos
anunciar,ar,ci,nun,n,un,2,1,0,1,éis,0,NULL,0,anunciéis
anunciar,ar,ci,nun,n,un,3,1,0,1,en,0,NULL,0,anuncien
anunciar,ar,ci,nun,n,un,1,0,1,1,ara,0,NULL,0,anunciara
anunciar,ar,ci,nun,n,un,2,0,1,1,aras,0,NULL,0,anunciaras
anunciar,ar,ci,nun,n,un,3,0,1,1,ara,0,NULL,0,anunciara
anunciar,ar,ci,nun,n,un,1,1,1,1,áramos,0,NULL,0,anunciáramos
anunciar,ar,ci,nun,n,un,2,1,1,1,arais,0,NULL,0,anunciarais
anunciar,ar,ci,nun,n,un,3,1,1,1,aran,0,NULL,0,anunciaran
anunciar,ar,ci,nun,n,un,1,0,1,1,are,0,NULL,0,anunciare
anunciar,ar,ci,nun,n,un,2,0,1,1,ares,0,NULL,0,anunciares
anunciar,ar,ci,nun,n,un,3,0,1,1,are,0,NULL,0,anunciare
anunciar,ar,ci,nun,n,un,1,1,1,1,áremos,0,NULL,0,anunciáremos
anunciar,ar,ci,nun,n,un,2,1,1,1,areis,0,NULL,0,anunciareis
anunciar,ar,ci,nun,n,un,3,1,1,1,aren,0,NULL,0,anunciaren
anunciar,ar,ci,nun,n,un,0,0,0,2,-,-,-,-,-
anunciar,ar,ci,nun,n,un,2,0,0,2,a,0,NULL,0,anuncia
anunciar,ar,ci,nun,n,un,0,0,0,2,e,0,NULL,0,anuncie
anunciar,ar,ci,nun,n,un,1,1,0,2,emos,0,NULL,0,anunciemos
anunciar,ar,ci,nun,n,un,2,1,0,2,ad,0,NULL,0,anunciad
anunciar,ar,ci,nun,n,un,0,0,0,2,en,0,NULL,0,anuncien
molestar,ar,t,les,l,es,1,0,0,0,o,0,NULL,0,molesto
molestar,ar,t,les,l,es,2,0,0,0,as,0,NULL,0,molestas
molestar,ar,t,les,l,es,3,0,0,0,a,0,NULL,0,molesta
molestar,ar,t,les,l,es,1,1,0,0,amos,0,NULL,0,molestamos
molestar,ar,t,les,l,es,2,1,0,0,áis,0,NULL,0,molestáis
molestar,ar,t,les,l,es,3,1,0,0,an,0,NULL,0,molestan
molestar,ar,t,les,l,es,1,0,1,0,aba,0,NULL,0,molestaba
molestar,ar,t,les,l,es,2,0,1,0,abas,0,NULL,0,molestabas
molestar,ar,t,les,l,es,3,0,1,0,aba,0,NULL,0,molestaba
molestar,ar,t,les,l,es,1,1,1,0,ábamos,0,NULL,0,molestábamos
molestar,ar,t,les,l,es,2,1,1,0,abais,0,NULL,0,molestabais
molestar,ar,t,les,l,es,3,1,1,0,aban,0,NULL,0,molestaban
molestar,ar,t,les,l,es,1,0,2,0,é,0,NULL,0,molesté
molestar,ar,t,les,l,es,2,0,2,0,aste,0,NULL,0,molestaste
molestar,ar,t,les,l,es,3,0,2,0,ó,0,NULL,0,molestó
molestar,ar,t,les,l,es,1,1,2,0,amos,0,NULL,0,molestamos
molestar,ar,t,les,l,es,2,1,2,0,asteis,0,NULL,0,molestasteis
molestar,ar,t,les,l,es,3,1,2,0,aron,0,NULL,0,molestaron
molestar,ar,t,les,l,es,1,0,1,0,aré,0,NULL,0,molestaré
molestar,ar,t,les,l,es,2,0,1,0,arás,0,NULL,0,molestarás
molestar,ar,t,les,l,es,3,0,1,0,ará,0,NULL,0,molestará
molestar,ar,t,les,l,es,1,1,1,0,aremos,0,NULL,0,molestaremos
molestar,ar,t,les,l,es,2,1,1,0,aréis,0,NULL,0,molestaréis
molestar,ar,t,les,l,es,3,1,1,0,arán,0,NULL,0,molestarán
molestar,ar,t,les,l,es,1,0,2,0,aría,0,NULL,0,molestaría
molestar,ar,t,les,l,es,2,0,2,0,arías,0,NULL,0,molestarías
molestar,ar,t,les,l,es,3,0,2,0,aría,0,NULL,0,molestaría
molestar,ar,t,les,l,es,1,1,2,0,aríamos,0,NULL,0,molestaríamos
molestar,ar,t,les,l,es,2,1,2,0,aríais,0,NULL,0,molestaríais
molestar,ar,t,les,l,es,3,1,2,0,arían,0,NULL,0,molestarían
molestar,ar,t,les,l,es,1,0,0,1,e,0,NULL,0,moleste
molestar,ar,t,les,l,es,2,0,0,1,es,0,NULL,0,molestes
molestar,ar,t,les,l,es,3,0,0,1,e,0,NULL,0,moleste
molestar,ar,t,les,l,es,1,1,0,1,emos,0,NULL,0,molestemos
molestar,ar,t,les,l,es,2,1,0,1,éis,0,NULL,0,molestéis
molestar,ar,t,les,l,es,3,1,0,1,en,0,NULL,0,molesten
molestar,ar,t,les,l,es,1,0,1,1,ara,0,NULL,0,molestara
molestar,ar,t,les,l,es,2,0,1,1,aras,0,NULL,0,molestaras
molestar,ar,t,les,l,es,3,0,1,1,ara,0,NULL,0,molestara
molestar,ar,t,les,l,es,1,1,1,1,áramos,0,NULL,0,molestáramos
molestar,ar,t,les,l,es,2,1,1,1,arais,0,NULL,0,molestarais
molestar,ar,t,les,l,es,3,1,1,1,aran,0,NULL,0,molestaran
molestar,ar,t,les,l,es,1,0,1,1,are,0,NULL,0,molestare
molestar,ar,t,les,l,es,2,0,1,1,ares,0,NULL,0,molestares
molestar,ar,t,les,l,es,3,0,1,1,are,0,NULL,0,molestare
molestar,ar,t,les,l,es,1,1,1,1,áremos,0,NULL,0,molestáremos
molestar,ar,t,les,l,es,2,1,1,1,areis,0,NULL,0,molestareis
molestar,ar,t,les,l,es,3,1,1,1,aren,0,NULL,0,molestaren
molestar,ar,t,les,l,es,0,0,0,2,-,-,-,-,-
molestar,ar,t,les,l,es,2,0,0,2,a,0,NULL,0,molesta
molestar,ar,t,les,l,es,0,0,0,2,e,0,NULL,0,moleste
molestar,ar,t,les,l,es,1,1,0,2,emos,0,NULL,0,molestemos
molestar,ar,t,les,l,es,2,1,0,2,ad,0,NULL,0,molestad
molestar,ar,t,les,l,es,0,0,0,2,en,0,NULL,0,molesten
contestar,ar,t,tes,t,es,1,0,0,0,o,0,NULL,0,contesto
contestar,ar,t,tes,t,es,2,0,0,0,as,0,NULL,0,contestas
contestar,ar,t,tes,t,es,3,0,0,0,a,0,NULL,0,contesta
contestar,ar,t,tes,t,es,1,1,0,0,amos,0,NULL,0,contestamos
contestar,ar,t,tes,t,es,2,1,0,0,áis,0,NULL,0,contestáis
contestar,ar,t,tes,t,es,3,1,0,0,an,0,NULL,0,contestan
contestar,ar,t,tes,t,es,1,0,1,0,aba,0,NULL,0,contestaba
contestar,ar,t,tes,t,es,2,0,1,0,abas,0,NULL,0,contestabas
contestar,ar,t,tes,t,es,3,0,1,0,aba,0,NULL,0,contestaba
contestar,ar,t,tes,t,es,1,1,1,0,ábamos,0,NULL,0,contestábamos
contestar,ar,t,tes,t,es,2,1,1,0,abais,0,NULL,0,contestabais
contestar,ar,t,tes,t,es,3,1,1,0,aban,0,NULL,0,contestaban
contestar,ar,t,tes,t,es,1,0,2,0,é,0,NULL,0,contesté
contestar,ar,t,tes,t,es,2,0,2,0,aste,0,NULL,0,contestaste
contestar,ar,t,tes,t,es,3,0,2,0,ó,0,NULL,0,contestó
contestar,ar,t,tes,t,es,1,1,2,0,amos,0,NULL,0,contestamos
contestar,ar,t,tes,t,es,2,1,2,0,asteis,0,NULL,0,contestasteis
contestar,ar,t,tes,t,es,3,1,2,0,aron,0,NULL,0,contestaron
contestar,ar,t,tes,t,es,1,0,1,0,aré,0,NULL,0,contestaré
contestar,ar,t,tes,t,es,2,0,1,0,arás,0,NULL,0,contestarás
contestar,ar,t,tes,t,es,3,0,1,0,ará,0,NULL,0,contestará
contestar,ar,t,tes,t,es,1,1,1,0,aremos,0,NULL,0,contestaremos
