infinitivo,pensyl,stem,-,tense,mood,class_pensyl,class_suff,conjugacion
analizar,li,z,yo,1,1,0,ara,analizara
analizar,li,z,tu,1,1,0,aras,analizaras
analizar,li,z,el,1,1,0,ara,analizara
analizar,li,z,nosotros,1,1,0,áramos,analizáramos
analizar,li,z,vosotros,1,1,0,arais,analizarais
analizar,li,z,ellos,1,1,0,aran,analizaran
analizar,li,z,yo,3,1,0,are,analizare
analizar,li,z,tu,3,1,0,ares,analizares
analizar,li,z,el,3,1,0,are,analizare
analizar,li,z,nosotros,3,1,0,áremos,analizáremos
analizar,li,z,vosotros,3,1,0,areis,analizareis
analizar,li,z,ellos,3,1,0,aren,analizaren
analizar,li,z,-,0,2,-,,–
analizar,li,z,tu,0,2,0,a,analiza
analizar,li,z,-,0,2,0,ce,analice
analizar,li,z,nosotros,0,2,0,cemos,analicemos
analizar,li,z,vosotros,0,2,0,ad,analizad
analizar,li,z,-,0,2,0,cen,analicen
anunciar,nun,ci,yo,0,0,0,o,anuncio
anunciar,nun,ci,tu,0,0,0,as,anuncias
anunciar,nun,ci,el,0,0,0,a,anuncia
anunciar,nun,ci,nosotros,0,0,0,amos,anunciamos
anunciar,nun,ci,vosotros,0,0,0,áis,anunciáis
anunciar,nun,ci,ellos,0,0,0,an,anuncian
anunciar,nun,ci,yo,1,0,0,aba,anunciaba
anunciar,nun,ci,tu,1,0,0,abas,anunciabas
anunciar,nun,ci,el,1,0,0,aba,anunciaba
anunciar,nun,ci,nosotros,1,0,0,ábamos,anunciábamos
anunciar,nun,ci,vosotros,1,0,0,abais,anunciabais
anunciar,nun,ci,ellos,1,0,0,aban,anunciaban
anunciar,nun,ci,yo,2,0,0,é,anuncié
anunciar,nun,ci,tu,2,0,0,aste,anunciaste
anunciar,nun,ci,el,2,0,0,ó,anunció
anunciar,nun,ci,nosotros,2,0,0,amos,anunciamos
anunciar,nun,ci,vosotros,2,0,0,asteis,anunciasteis
anunciar,nun,ci,ellos,2,0,0,aron,anunciaron
anunciar,nun,ci,yo,3,0,0,aré,anunciaré
anunciar,nun,ci,tu,3,0,0,arás,anunciarás
anunciar,nun,ci,el,3,0,0,ará,anunciará
anunciar,nun,ci,nosotros,3,0,0,aremos,anunciaremos
anunciar,nun,ci,vosotros,3,0,0,aréis,anunciaréis
anunciar,nun,ci,ellos,3,0,0,arán,anunciarán
anunciar,nun,ci,yo,4,0,0,aría,anunciaría
anunciar,nun,ci,tu,4,0,0,arías,anunciarías
anunciar,nun,ci,el,4,0,0,aría,anunciaría
anunciar,nun,ci,nosotros,4,0,0,aríamos,anunciaríamos
anunciar,nun,ci,vosotros,4,0,0,aríais,anunciaríais
anunciar,nun,ci,ellos,4,0,0,arían,anunciarían
anunciar,nun,ci,yo,0,1,0,e,anuncie
anunciar,nun,ci,tu,0,1,0,es,anuncies
anunciar,nun,ci,el,0,1,0,e,anuncie
anunciar,nun,ci,nosotros,0,1,0,emos,anunciemos
anunciar,nun,ci,vosotros,0,1,0,éis,anunciéis
anunciar,nun,ci,ellos,0,1,0,en,anuncien
anunciar,nun,ci,yo,1,1,0,ara,anunciara
anunciar,nun,ci,tu,1,1,0,aras,anunciaras
anunciar,nun,ci,el,1,1,0,ara,anunciara
anunciar,nun,ci,nosotros,1,1,0,áramos,anunciáramos
anunciar,nun,ci,vosotros,1,1,0,arais,anunciarais
anunciar,nun,ci,ellos,1,1,0,aran,anunciaran
anunciar,nun,ci,yo,3,1,0,are,anunciare
anunciar,nun,ci,tu,3,1,0,ares,anunciares
anunciar,nun,ci,el,3,1,0,are,anunciare
anunciar,nun,ci,nosotros,3,1,0,áremos,anunciáremos
anunciar,nun,ci,vosotros,3,1,0,areis,anunciareis
anunciar,nun,ci,ellos,3,1,0,aren,anunciaren
anunciar,nun,ci,-,0,2,-,,–
anunciar,nun,ci,tu,0,2,0,a,anuncia
anunciar,nun,ci,-,0,2,0,e,anuncie
anunciar,nun,ci,nosotros,0,2,0,emos,anunciemos
anunciar,nun,ci,vosotros,0,2,0,ad,anunciad
anunciar,nun,ci,-,0,2,0,en,anuncien
molestar,les,t,yo,0,0,0,o,molesto
molestar,les,t,tu,0,0,0,as,molestas
molestar,les,t,el,0,0,0,a,molesta
molestar,les,t,nosotros,0,0,0,amos,molestamos
molestar,les,t,vosotros,0,0,0,áis,molestáis
molestar,les,t,ellos,0,0,0,an,molestan
molestar,les,t,yo,1,0,0,aba,molestaba
molestar,les,t,tu,1,0,0,abas,molestabas
molestar,les,t,el,1,0,0,aba,molestaba
molestar,les,t,nosotros,1,0,0,ábamos,molestábamos
molestar,les,t,vosotros,1,0,0,abais,molestabais
molestar,les,t,ellos,1,0,0,aban,molestaban
molestar,les,t,yo,2,0,0,é,molesté
molestar,les,t,tu,2,0,0,aste,molestaste
molestar,les,t,el,2,0,0,ó,molestó
molestar,les,t,nosotros,2,0,0,amos,molestamos
molestar,les,t,vosotros,2,0,0,asteis,molestasteis
molestar,les,t,ellos,2,0,0,aron,molestaron
molestar,les,t,yo,3,0,0,aré,molestaré
molestar,les,t,tu,3,0,0,arás,molestarás
molestar,les,t,el,3,0,0,ará,molestará
molestar,les,t,nosotros,3,0,0,aremos,molestaremos
molestar,les,t,vosotros,3,0,0,aréis,molestaréis
molestar,les,t,ellos,3,0,0,arán,molestarán
molestar,les,t,yo,4,0,0,aría,molestaría
molestar,les,t,tu,4,0,0,arías,molestarías
molestar,les,t,el,4,0,0,aría,molestaría
molestar,les,t,nosotros,4,0,0,aríamos,molestaríamos
molestar,les,t,vosotros,4,0,0,aríais,molestaríais
molestar,les,t,ellos,4,0,0,arían,molestarían
molestar,les,t,yo,0,1,0,e,moleste
molestar,les,t,tu,0,1,0,es,molestes
molestar,les,t,el,0,1,0,e,moleste
molestar,les,t,nosotros,0,1,0,emos,molestemos
molestar,les,t,vosotros,0,1,0,éis,molestéis
molestar,les,t,ellos,0,1,0,en,molesten
molestar,les,t,yo,1,1,0,ara,molestara
molestar,les,t,tu,1,1,0,aras,molestaras
molestar,les,t,el,1,1,0,ara,molestara
molestar,les,t,nosotros,1,1,0,áramos,molestáramos
molestar,les,t,vosotros,1,1,0,arais,molestarais
molestar,les,t,ellos,1,1,0,aran,molestaran
molestar,les,t,yo,3,1,0,are,molestare
molestar,les,t,tu,3,1,0,ares,molestares
molestar,les,t,el,3,1,0,are,molestare
molestar,les,t,nosotros,3,1,0,áremos,molestáremos
molestar,les,t,vosotros,3,1,0,areis,molestareis
molestar,les,t,ellos,3,1,0,aren,molestaren
molestar,les,t,-,0,2,-,,–
molestar,les,t,tu,0,2,0,a,molesta
molestar,les,t,-,0,2,0,e,moleste
molestar,les,t,nosotros,0,2,0,emos,molestemos
molestar,les,t,vosotros,0,2,0,ad,molestad
molestar,les,t,-,0,2,0,en,molesten
contestar,tes,t,yo,0,0,0,o,contesto
contestar,tes,t,tu,0,0,0,as,contestas
contestar,tes,t,el,0,0,0,a,contesta
contestar,tes,t,nosotros,0,0,0,amos,contestamos
contestar,tes,t,vosotros,0,0,0,áis,contestáis
contestar,tes,t,ellos,0,0,0,an,contestan
contestar,tes,t,yo,1,0,0,aba,contestaba
contestar,tes,t,tu,1,0,0,abas,contestabas
contestar,tes,t,el,1,0,0,aba,contestaba
contestar,tes,t,nosotros,1,0,0,ábamos,contestábamos
contestar,tes,t,vosotros,1,0,0,abais,contestabais
contestar,tes,t,ellos,1,0,0,aban,contestaban
contestar,tes,t,yo,2,0,0,é,contesté
contestar,tes,t,tu,2,0,0,aste,contestaste
contestar,tes,t,el,2,0,0,ó,contestó
contestar,tes,t,nosotros,2,0,0,amos,contestamos
contestar,tes,t,vosotros,2,0,0,asteis,contestasteis
contestar,tes,t,ellos,2,0,0,aron,contestaron
contestar,tes,t,yo,3,0,0,aré,contestaré
contestar,tes,t,tu,3,0,0,arás,contestarás
contestar,tes,t,el,3,0,0,ará,contestará
contestar,tes,t,nosotros,3,0,0,aremos,contestaremos
contestar,tes,t,vosotros,3,0,0,aréis,contestaréis
contestar,tes,t,ellos,3,0,0,arán,contestarán
contestar,tes,t,yo,4,0,0,aría,contestaría
contestar,tes,t,tu,4,0,0,arías,contestarías
contestar,tes,t,el,4,0,0,aría,contestaría
contestar,tes,t,nosotros,4,0,0,aríamos,contestaríamos
contestar,tes,t,vosotros,4,0,0,aríais,contestaríais
contestar,tes,t,ellos,4,0,0,arían,contestarían
contestar,tes,t,yo,0,1,0,e,conteste
contestar,tes,t,tu,0,1,0,es,contestes
contestar,tes,t,el,0,1,0,e,conteste
contestar,tes,t,nosotros,0,1,0,emos,contestemos
contestar,tes,t,vosotros,0,1,0,éis,contestéis
contestar,tes,t,ellos,0,1,0,en,contesten
contestar,tes,t,yo,1,1,0,ara,contestara
contestar,tes,t,tu,1,1,0,aras,contestaras
contestar,tes,t,el,1,1,0,ara,contestara
contestar,tes,t,nosotros,1,1,0,áramos,contestáramos
contestar,tes,t,vosotros,1,1,0,arais,contestarais
contestar,tes,t,ellos,1,1,0,aran,contestaran
contestar,tes,t,yo,3,1,0,are,contestare
contestar,tes,t,tu,3,1,0,ares,contestares
contestar,tes,t,el,3,1,0,are,contestare
contestar,tes,t,nosotros,3,1,0,áremos,contestáremos
contestar,tes,t,vosotros,3,1,0,areis,contestareis
contestar,tes,t,ellos,3,1,0,aren,contestaren
contestar,tes,t,-,0,2,-,,–
contestar,tes,t,tu,0,2,0,a,contesta
contestar,tes,t,-,0,2,0,e,conteste
contestar,tes,t,nosotros,0,2,0,emos,contestemos
contestar,tes,t,vosotros,0,2,0,ad,contestad
contestar,tes,t,-,0,2,0,en,contesten
disculpar,cul,p,yo,0,0,0,o,disculpo
disculpar,cul,p,tu,0,0,0,as,disculpas
disculpar,cul,p,el,0,0,0,a,disculpa
disculpar,cul,p,nosotros,0,0,0,amos,disculpamos
disculpar,cul,p,vosotros,0,0,0,áis,disculpáis
disculpar,cul,p,ellos,0,0,0,an,disculpan
disculpar,cul,p,yo,1,0,0,aba,disculpaba
disculpar,cul,p,tu,1,0,0,abas,disculpabas
disculpar,cul,p,el,1,0,0,aba,disculpaba
disculpar,cul,p,nosotros,1,0,0,ábamos,disculpábamos
disculpar,cul,p,vosotros,1,0,0,abais,disculpabais
disculpar,cul,p,ellos,1,0,0,aban,disculpaban
disculpar,cul,p,yo,2,0,0,é,disculpé
disculpar,cul,p,tu,2,0,0,aste,disculpaste
disculpar,cul,p,el,2,0,0,ó,disculpó
disculpar,cul,p,nosotros,2,0,0,amos,disculpamos
disculpar,cul,p,vosotros,2,0,0,asteis,disculpasteis
disculpar,cul,p,ellos,2,0,0,aron,disculparon
disculpar,cul,p,yo,3,0,0,aré,disculparé
disculpar,cul,p,tu,3,0,0,arás,disculparás
disculpar,cul,p,el,3,0,0,ará,disculpará
disculpar,cul,p,nosotros,3,0,0,aremos,disculparemos
disculpar,cul,p,vosotros,3,0,0,aréis,disculparéis
disculpar,cul,p,ellos,3,0,0,arán,disculparán
disculpar,cul,p,yo,4,0,0,aría,disculparía
disculpar,cul,p,tu,4,0,0,arías,disculparías
disculpar,cul,p,el,4,0,0,aría,disculparía
disculpar,cul,p,nosotros,4,0,0,aríamos,disculparíamos
disculpar,cul,p,vosotros,4,0,0,aríais,disculparíais
disculpar,cul,p,ellos,4,0,0,arían,disculparían
disculpar,cul,p,yo,0,1,0,e,disculpe
disculpar,cul,p,tu,0,1,0,es,disculpes
disculpar,cul,p,el,0,1,0,e,disculpe
disculpar,cul,p,nosotros,0,1,0,emos,disculpemos
disculpar,cul,p,vosotros,0,1,0,éis,disculpéis
disculpar,cul,p,ellos,0,1,0,en,disculpen
disculpar,cul,p,yo,1,1,0,ara,disculpara
disculpar,cul,p,tu,1,1,0,aras,disculparas
disculpar,cul,p,el,1,1,0,ara,disculpara
disculpar,cul,p,nosotros,1,1,0,áramos,disculpáramos
disculpar,cul,p,vosotros,1,1,0,arais,disculparais
disculpar,cul,p,ellos,1,1,0,aran,disculparan
disculpar,cul,p,yo,3,1,0,are,disculpare
disculpar,cul,p,tu,3,1,0,ares,disculpares
disculpar,cul,p,el,3,1,0,are,disculpare
disculpar,cul,p,nosotros,3,1,0,áremos,disculpáremos
disculpar,cul,p,vosotros,3,1,0,areis,disculpareis
disculpar,cul,p,ellos,3,1,0,aren,disculparen
disculpar,cul,p,-,0,2,-,,–
disculpar,cul,p,tu,0,2,0,a,disculpa
disculpar,cul,p,-,0,2,0,e,disculpe
disculpar,cul,p,nosotros,0,2,0,emos,disculpemos
disculpar,cul,p,vosotros,0,2,0,ad,disculpad
disculpar,cul,p,-,0,2,0,en,disculpen
aparecer,re,c,yo,0,0,rez,o,aparezco
aparecer,re,c,tu,0,0,0,es,apareces
aparecer,re,c,el,0,0,0,e,aparece
aparecer,re,c,nosotros,0,0,0,emos,aparecemos
aparecer,re,c,vosotros,0,0,0,éis,aparecéis
aparecer,re,c,ellos,0,0,0,en,aparecen
aparecer,re,c,yo,1,0,0,ía,aparecía
aparecer,re,c,tu,1,0,0,ías,aparecías
aparecer,re,c,el,1,0,0,ía,aparecía
aparecer,re,c,nosotros,1,0,0,íamos,aparecíamos
aparecer,re,c,vosotros,1,0,0,íais,aparecíais
aparecer,re,c,ellos,1,0,0,ían,aparecían
aparecer,re,c,yo,2,0,0,í,aparecí
aparecer,re,c,tu,2,0,0,iste,apareciste
aparecer,re,c,el,2,0,0,ió,apareció
aparecer,re,c,nosotros,2,0,0,imos,aparecimos
aparecer,re,c,vosotros,2,0,0,isteis,aparecisteis
aparecer,re,c,ellos,2,0,0,ieron,aparecieron
aparecer,re,c,yo,3,0,0,eré,apareceré
aparecer,re,c,tu,3,0,0,erás,aparecerás
aparecer,re,c,el,3,0,0,erá,aparecerá
aparecer,re,c,nosotros,3,0,0,eremos,apareceremos
aparecer,re,c,vosotros,3,0,0,eréis,apareceréis
aparecer,re,c,ellos,3,0,0,erán,aparecerán
aparecer,re,c,yo,4,0,0,ería,aparecería
aparecer,re,c,tu,4,0,0,erías,aparecerías
aparecer,re,c,el,4,0,0,ería,aparecería
aparecer,re,c,nosotros,4,0,0,eríamos,apareceríamos
aparecer,re,c,vosotros,4,0,0,eríais,apareceríais
aparecer,re,c,ellos,4,0,0,erían,aparecerían
aparecer,re,c,yo,0,1,rez,a,aparezca
aparecer,re,c,tu,0,1,rez,as,aparezcas
aparecer,re,c,el,0,1,rez,a,aparezca
aparecer,re,c,nosotros,0,1,rez,amos,aparezcamos
aparecer,re,c,vosotros,0,1,rez,áis,aparezcáis
aparecer,re,c,ellos,0,1,rez,an,aparezcan
aparecer,re,c,yo,1,1,0,iera,apareciera
aparecer,re,c,tu,1,1,0,ieras,aparecieras
aparecer,re,c,el,1,1,0,iera,apareciera
aparecer,re,c,nosotros,1,1,0,iéramos,apareciéramos
aparecer,re,c,vosotros,1,1,0,ierais,aparecierais
aparecer,re,c,ellos,1,1,0,ieran,aparecieran
aparecer,re,c,yo,3,1,0,iere,apareciere
aparecer,re,c,tu,3,1,0,ieres,aparecieres
aparecer,re,c,el,3,1,0,iere,apareciere
aparecer,re,c,nosotros,3,1,0,iéremos,apareciéremos
aparecer,re,c,vosotros,3,1,0,iereis,apareciereis
aparecer,re,c,ellos,3,1,0,ieren,aparecieren
aparecer,re,c,-,0,2,-,,–
aparecer,re,c,tu,0,2,0,e,aparece
aparecer,re,c,-,0,2,rez,a,aparezca
aparecer,re,c,nosotros,0,2,rez,amos,aparezcamos
aparecer,re,c,vosotros,0,2,0,ed,apareced
aparecer,re,c,-,0,2,rez,an,aparezcan
aplaudir,plau,d,yo,0,0,0,o,aplaudo
aplaudir,plau,d,tu,0,0,0,es,aplaudes
aplaudir,plau,d,el,0,0,0,e,aplaude
aplaudir,plau,d,nosotros,0,0,0,imos,aplaudimos
aplaudir,plau,d,vosotros,0,0,0,ís,aplaudís
aplaudir,plau,d,ellos,0,0,0,en,aplauden
aplaudir,plau,d,yo,1,0,0,ía,aplaudía
aplaudir,plau,d,tu,1,0,0,ías,aplaudías
aplaudir,plau,d,el,1,0,0,ía,aplaudía
aplaudir,plau,d,nosotros,1,0,0,íamos,aplaudíamos
aplaudir,plau,d,vosotros,1,0,0,íais,aplaudíais
aplaudir,plau,d,ellos,1,0,0,ían,aplaudían
aplaudir,plau,d,yo,2,0,0,í,aplaudí
aplaudir,plau,d,tu,2,0,0,iste,aplaudiste
aplaudir,plau,d,el,2,0,0,ió,aplaudió
aplaudir,plau,d,nosotros,2,0,0,imos,aplaudimos
aplaudir,plau,d,vosotros,2,0,0,isteis,aplaudisteis
aplaudir,plau,d,ellos,2,0,0,ieron,aplaudieron
aplaudir,plau,d,yo,3,0,0,iré,aplaudiré
aplaudir,plau,d,tu,3,0,0,irás,aplaudirás
aplaudir,plau,d,el,3,0,0,irá,aplaudirá
aplaudir,plau,d,nosotros,3,0,0,iremos,aplaudiremos
aplaudir,plau,d,vosotros,3,0,0,iréis,aplaudiréis
aplaudir,plau,d,ellos,3,0,0,irán,aplaudirán
aplaudir,plau,d,yo,4,0,0,iría,aplaudiría
aplaudir,plau,d,tu,4,0,0,irías,aplaudirías
aplaudir,plau,d,el,4,0,0,iría,aplaudiría
aplaudir,plau,d,nosotros,4,0,0,iríamos,aplaudiríamos
aplaudir,plau,d,vosotros,4,0,0,iríais,aplaudiríais
aplaudir,plau,d,ellos,4,0,0,irían,aplaudirían
aplaudir,plau,d,yo,0,1,0,a,aplauda
aplaudir,plau,d,tu,0,1,0,as,aplaudas
aplaudir,plau,d,el,0,1,0,a,aplauda
aplaudir,plau,d,nosotros,0,1,0,amos,aplaudamos
aplaudir,plau,d,vosotros,0,1,0,áis,aplaudáis
aplaudir,plau,d,ellos,0,1,0,an,aplaudan
aplaudir,plau,d,yo,1,1,0,iera,aplaudiera
aplaudir,plau,d,tu,1,1,0,ieras,aplaudieras
aplaudir,plau,d,el,1,1,0,iera,aplaudiera
aplaudir,plau,d,nosotros,1,1,0,iéramos,aplaudiéramos
aplaudir,plau,d,vosotros,1,1,0,ierais,aplaudierais
aplaudir,plau,d,ellos,1,1,0,ieran,aplaudieran
aplaudir,plau,d,yo,3,1,0,iere,aplaudiere
aplaudir,plau,d,tu,3,1,0,ieres,aplaudieres
aplaudir,plau,d,el,3,1,0,iere,aplaudiere
aplaudir,plau,d,nosotros,3,1,0,iéremos,aplaudiéremos
aplaudir,plau,d,vosotros,3,1,0,iereis,aplaudiereis
aplaudir,plau,d,ellos,3,1,0,ieren,aplaudieren
aplaudir,plau,d,-,0,2,-,,–
aplaudir,plau,d,tu,0,2,0,e,aplaude
aplaudir,plau,d,-,0,2,0,a,aplauda
aplaudir,plau,d,nosotros,0,2,0,amos,aplaudamos
aplaudir,plau,d,vosotros,0,2,0,id,aplaudid
aplaudir,plau,d,-,0,2,0,an,aplaudan
apreciar,pre,ci,yo,0,0,0,o,aprecio
apreciar,pre,ci,tu,0,0,0,as,aprecias
apreciar,pre,ci,el,0,0,0,a,aprecia
apreciar,pre,ci,nosotros,0,0,0,amos,apreciamos
apreciar,pre,ci,vosotros,0,0,0,áis,apreciáis
apreciar,pre,ci,ellos,0,0,0,an,aprecian
apreciar,pre,ci,yo,1,0,0,aba,apreciaba
apreciar,pre,ci,tu,1,0,0,abas,apreciabas
apreciar,pre,ci,el,1,0,0,aba,apreciaba
apreciar,pre,ci,nosotros,1,0,0,ábamos,apreciábamos
apreciar,pre,ci,vosotros,1,0,0,abais,apreciabais
apreciar,pre,ci,ellos,1,0,0,aban,apreciaban
apreciar,pre,ci,yo,2,0,0,é,aprecié
apreciar,pre,ci,tu,2,0,0,aste,apreciaste
apreciar,pre,ci,el,2,0,0,ó,apreció
apreciar,pre,ci,nosotros,2,0,0,amos,apreciamos
apreciar,pre,ci,vosotros,2,0,0,asteis,apreciasteis
apreciar,pre,ci,ellos,2,0,0,aron,apreciaron
apreciar,pre,ci,yo,3,0,0,aré,apreciaré
apreciar,pre,ci,tu,3,0,0,arás,apreciarás
apreciar,pre,ci,el,3,0,0,ará,apreciará
apreciar,pre,ci,nosotros,3,0,0,aremos,apreciaremos
apreciar,pre,ci,vosotros,3,0,0,aréis,apreciaréis
apreciar,pre,ci,ellos,3,0,0,arán,apreciarán
apreciar,pre,ci,yo,4,0,0,aría,apreciaría
apreciar,pre,ci,tu,4,0,0,arías,apreciarías
apreciar,pre,ci,el,4,0,0,aría,apreciaría
apreciar,pre,ci,nosotros,4,0,0,aríamos,apreciaríamos
apreciar,pre,ci,vosotros,4,0,0,aríais,apreciaríais
apreciar,pre,ci,ellos,4,0,0,arían,apreciarían
apreciar,pre,ci,yo,0,1,0,e,aprecie
apreciar,pre,ci,tu,0,1,0,es,aprecies
apreciar,pre,ci,el,0,1,0,e,aprecie
apreciar,pre,ci,nosotros,0,1,0,emos,apreciemos
apreciar,pre,ci,vosotros,0,1,0,éis,apreciéis
apreciar,pre,ci,ellos,0,1,0,en,aprecien
apreciar,pre,ci,yo,1,1,0,ara,apreciara
apreciar,pre,ci,tu,1,1,0,aras,apreciaras
apreciar,pre,ci,el,1,1,0,ara,apreciara
apreciar,pre,ci,nosotros,1,1,0,áramos,apreciáramos
apreciar,pre,ci,vosotros,1,1,0,arais,apreciarais
apreciar,pre,ci,ellos,1,1,0,aran,apreciaran
apreciar,pre,ci,yo,3,1,0,are,apreciare
apreciar,pre,ci,tu,3,1,0,ares,apreciares
apreciar,pre,ci,el,3,1,0,are,apreciare
apreciar,pre,ci,nosotros,3,1,0,áremos,apreciáremos
apreciar,pre,ci,vosotros,3,1,0,areis,apreciareis
apreciar,pre,ci,ellos,3,1,0,aren,apreciaren
apreciar,pre,ci,-,0,2,-,,–
apreciar,pre,ci,tu,0,2,0,a,aprecia
apreciar,pre,ci,-,0,2,0,e,aprecie
apreciar,pre,ci,nosotros,0,2,0,emos,apreciemos
apreciar,pre,ci,vosotros,0,2,0,ad,apreciad
apreciar,pre,ci,-,0,2,0,en,aprecien
aprobar,pro,b,yo,0,0,prue,o,apruebo
aprobar,pro,b,tu,0,0,prue,as,apruebas
aprobar,pro,b,el,0,0,prue,a,aprueba
aprobar,pro,b,nosotros,0,0,0,amos,aprobamos
aprobar,pro,b,vosotros,0,0,0,áis,aprobáis
aprobar,pro,b,ellos,0,0,prue,an,aprueban
aprobar,pro,b,yo,1,0,0,aba,aprobaba
aprobar,pro,b,tu,1,0,0,abas,aprobabas
aprobar,pro,b,el,1,0,0,aba,aprobaba
aprobar,pro,b,nosotros,1,0,0,ábamos,aprobábamos
aprobar,pro,b,vosotros,1,0,0,abais,aprobabais
aprobar,pro,b,ellos,1,0,0,aban,aprobaban
aprobar,pro,b,yo,2,0,0,é,aprobé
aprobar,pro,b,tu,2,0,0,aste,aprobaste
aprobar,pro,b,el,2,0,0,ó,aprobó
aprobar,pro,b,nosotros,2,0,0,amos,aprobamos
aprobar,pro,b,vosotros,2,0,0,asteis,aprobasteis
aprobar,pro,b,ellos,2,0,0,aron,aprobaron
aprobar,pro,b,yo,3,0,0,aré,aprobaré
aprobar,pro,b,tu,3,0,0,arás,aprobarás
aprobar,pro,b,el,3,0,0,ará,aprobará
aprobar,pro,b,nosotros,3,0,0,aremos,aprobaremos
aprobar,pro,b,vosotros,3,0,0,aréis,aprobaréis
aprobar,pro,b,ellos,3,0,0,arán,aprobarán
aprobar,pro,b,yo,4,0,0,aría,aprobaría
aprobar,pro,b,tu,4,0,0,arías,aprobarías
aprobar,pro,b,el,4,0,0,aría,aprobaría
aprobar,pro,b,nosotros,4,0,0,aríamos,aprobaríamos
aprobar,pro,b,vosotros,4,0,0,aríais,aprobaríais
aprobar,pro,b,ellos,4,0,0,arían,aprobarían
aprobar,pro,b,yo,0,1,prue,e,apruebe
aprobar,pro,b,tu,0,1,prue,es,apruebes
aprobar,pro,b,el,0,1,prue,e,apruebe
aprobar,pro,b,nosotros,0,1,0,emos,aprobemos
aprobar,pro,b,vosotros,0,1,0,éis,aprobéis
aprobar,pro,b,ellos,0,1,prue,en,aprueben
aprobar,pro,b,yo,1,1,0,ara,aprobara
aprobar,pro,b,tu,1,1,0,aras,aprobaras
aprobar,pro,b,el,1,1,0,ara,aprobara
aprobar,pro,b,nosotros,1,1,0,áramos,aprobáramos
aprobar,pro,b,vosotros,1,1,0,arais,aprobarais
aprobar,pro,b,ellos,1,1,0,aran,aprobaran
aprobar,pro,b,yo,3,1,0,are,aprobare
aprobar,pro,b,tu,3,1,0,ares,aprobares
aprobar,pro,b,el,3,1,0,are,aprobare
aprobar,pro,b,nosotros,3,1,0,áremos,aprobáremos
aprobar,pro,b,vosotros,3,1,0,areis,aprobareis
aprobar,pro,b,ellos,3,1,0,aren,aprobaren
aprobar,pro,b,-,0,2,-,,–
aprobar,pro,b,tu,0,2,prue,a,aprueba
aprobar,pro,b,-,0,2,prue,e,apruebe
aprobar,pro,b,nosotros,0,2,0,emos,aprobemos
aprobar,pro,b,vosotros,0,2,0,ad,aprobad
aprobar,pro,b,-,0,2,prue,en,aprueben
discutir,cu,t,yo,0,0,0,o,discuto
discutir,cu,t,tu,0,0,0,es,discutes
discutir,cu,t,el,0,0,0,e,discute
discutir,cu,t,nosotros,0,0,0,imos,discutimos
discutir,cu,t,vosotros,0,0,0,ís,discutís
discutir,cu,t,ellos,0,0,0,en,discuten
discutir,cu,t,yo,1,0,0,ía,discutía
discutir,cu,t,tu,1,0,0,ías,discutías
discutir,cu,t,el,1,0,0,ía,discutía
discutir,cu,t,nosotros,1,0,0,íamos,discutíamos
discutir,cu,t,vosotros,1,0,0,íais,discutíais
discutir,cu,t,ellos,1,0,0,ían,discutían
discutir,cu,t,yo,2,0,0,í,discutí
discutir,cu,t,tu,2,0,0,iste,discutiste
discutir,cu,t,el,2,0,0,ió,discutió
discutir,cu,t,nosotros,2,0,0,imos,discutimos
discutir,cu,t,vosotros,2,0,0,isteis,discutisteis
discutir,cu,t,ellos,2,0,0,ieron,discutieron
discutir,cu,t,yo,3,0,0,iré,discutiré
discutir,cu,t,tu,3,0,0,irás,discutirás
discutir,cu,t,el,3,0,0,irá,discutirá
discutir,cu,t,nosotros,3,0,0,iremos,discutiremos
discutir,cu,t,vosotros,3,0,0,iréis,discutiréis
discutir,cu,t,ellos,3,0,0,irán,discutirán
discutir,cu,t,yo,4,0,0,iría,discutiría
discutir,cu,t,tu,4,0,0,irías,discutirías
discutir,cu,t,el,4,0,0,iría,discutiría
discutir,cu,t,nosotros,4,0,0,iríamos,discutiríamos
discutir,cu,t,vosotros,4,0,0,iríais,discutiríais
discutir,cu,t,ellos,4,0,0,irían,discutirían
discutir,cu,t,yo,0,1,0,a,discuta
discutir,cu,t,tu,0,1,0,as,discutas
discutir,cu,t,el,0,1,0,a,discuta
discutir,cu,t,nosotros,0,1,0,amos,discutamos
discutir,cu,t,vosotros,0,1,0,áis,discutáis
discutir,cu,t,ellos,0,1,0,an,discutan
discutir,cu,t,yo,1,1,0,iera,discutiera
discutir,cu,t,tu,1,1,0,ieras,discutieras
discutir,cu,t,el,1,1,0,iera,discutiera
discutir,cu,t,nosotros,1,1,0,iéramos,discutiéramos
discutir,cu,t,vosotros,1,1,0,ierais,discutierais
discutir,cu,t,ellos,1,1,0,ieran,discutieran
discutir,cu,t,yo,3,1,0,iere,discutiere
discutir,cu,t,tu,3,1,0,ieres,discutieres
discutir,cu,t,el,3,1,0,iere,discutiere
discutir,cu,t,nosotros,3,1,0,iéremos,discutiéremos
discutir,cu,t,vosotros,3,1,0,iereis,discutiereis
discutir,cu,t,ellos,3,1,0,ieren,discutieren
discutir,cu,t,-,0,2,-,,–
discutir,cu,t,tu,0,2,0,e,discute
discutir,cu,t,-,0,2,0,a,discuta
discutir,cu,t,nosotros,0,2,0,amos,discutamos
discutir,cu,t,vosotros,0,2,0,id,discutid
